id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,curriculum,grades,gender_policy,tuition_range,admissions_contact,application_deadline,transport_available,accreditation,languages,year_founded
ChIJ-7o1yPz-kT4Rk0R0vbdQQbE,shams-al-marif-school,Shams Al Marif School,Schools,,school;education,,"HCJG+GRC, 4711 Way, Muscat, Oman",Muscat,Oman,23.581324,58.427031,https://www.google.com/maps/place/?q=place_id:ChIJ-7o1yPz-kT4Rk0R0vbdQQbE,https://twitter.com/SAlmaarif411?s=09,+968 24 483935,https://twitter.com/SAlmaarif411?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJGSWgGlX9jT4RdUWvb6oPiPk,shomoukh-early-childhood-education-al-mouj-campus,Shomoukh Early Childhood Education - Al Mouj Campus,Schools,,school;education,,"Main Community Hub, Al Mauj St, Muscat 138, Oman",Muscat,Oman,23.628026,58.264714,https://www.google.com/maps/place/?q=place_id:ChIJGSWgGlX9jT4RdUWvb6oPiPk,https://shomoukh.com/,+968 24 555515,https://shomoukh.com/,https://www.google.com/s2/favicons?domain=shomoukh.com&sz=128,,,,,,,,,,,,,4.80,,,,,,40,Google,,2025-10-04,,,,,,,,,,
ChIJ5Y45xkf_kT4Ry1DQ0OpwVm4,shomoukh-early-childhood-education-al-qurum-campus,Shomoukh Early Childhood Education - Al Qurum Campus,Schools,,school;education,,"Al Saruj St., Shatti Al Qurum Way 3046 Bldg 3557، Muscat, Oman",Muscat,Oman,23.608515,58.450303,https://www.google.com/maps/place/?q=place_id:ChIJ5Y45xkf_kT4Ry1DQ0OpwVm4,https://shomoukh.com/,+968 24 600886,https://shomoukh.com/,https://www.google.com/s2/favicons?domain=shomoukh.com&sz=128,,,,,,,,,,,,,4.60,,,,,,41,Google,,2025-10-04,,,,,,,,,,
ChIJ6zyN5BD_kT4R30V1q4y6Yrg,stellar-private-school,Stellar Private School مدرسة المشاهير الخاصة,Schools,,school;education,,"HCVJ+MX3, Muscat, Oman",Muscat,Oman,23.594145,58.432409,https://www.google.com/maps/place/?q=place_id:ChIJ6zyN5BD_kT4R30V1q4y6Yrg,https://www.google.com/maps/place/?q=place_id:ChIJ6zyN5BD_kT4R30V1q4y6Yrg,+968 9333 1056,https://www.google.com/maps/place/?q=place_id:ChIJ6zyN5BD_kT4R30V1q4y6Yrg,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJeRPRTi7_kT4RSwttmHwM-PI,the-indian-nursery-school,THE INDIAN NURSERY SCHOOL,Schools,,school;education,,"33 Al Khuwair St, Muscat, Oman",Muscat,Oman,23.587940,58.442349,https://www.google.com/maps/place/?q=place_id:ChIJeRPRTi7_kT4RSwttmHwM-PI,https://www.indian-nursery.com/,+968 24 486412,https://www.indian-nursery.com/,https://www.google.com/s2/favicons?domain=www.indian-nursery.com&sz=128,,,,,,,,,,,,,4.20,,,,,,5,Google,,2025-10-04,,,,,,,,,,
ChIJBSKUC_3_kT4RwwZmODlkK2w,tlc-oman-international-nursery-school,TLC Oman International Nursery School,Schools,,school;education,,"H9XF+7PF, Way 4494 Building 1613, Muscat, Oman",Muscat,Oman,23.598197,58.374353,https://www.google.com/maps/place/?q=place_id:ChIJBSKUC_3_kT4RwwZmODlkK2w,http://www.tlcoman.edu.om/,+968 9677 6266,http://www.tlcoman.edu.om/,https://www.google.com/s2/favicons?domain=www.tlcoman.edu.om&sz=128,,,,,,,,,,,,,4.60,,,,,,28,Google,,2025-10-04,,,,,,,,,,
ChIJWXbqJYP_kT4RFRHgfuKvFtU,tunisian-school-muscat,TUNISIAN SCHOOL Muscat المدرسة التونسية بمسقط,Schools,,school;education,,"Al Safat St, Muscat, Oman",Muscat,Oman,23.594096,58.387294,https://www.google.com/maps/place/?q=place_id:ChIJWXbqJYP_kT4RFRHgfuKvFtU,https://www.facebook.com/profile.php?id=100063836251533,+968 9540 9834,https://www.facebook.com/profile.php?id=100063836251533,https://www.google.com/s2/favicons?domain=www.facebook.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJZdJ_Wy3-kT4RlkWqGEuXJkI,the-american-international-school-of-muscat-taism,The American International School of Muscat (TAISM),Schools,,school;education,,"Ghala St, Muscat, Oman",Muscat,Oman,23.569053,58.383853,https://www.google.com/maps/place/?q=place_id:ChIJZdJ_Wy3-kT4RlkWqGEuXJkI,http://www.taism.com/,+968 24 595180,http://www.taism.com/,https://www.google.com/s2/favicons?domain=www.taism.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJxdwF94n5kT4Rkmi7ESCgqE4,the-champ-sports-arts-ruwi,The Champ Sports & Arts - Ruwi,Schools,,school;education,,"OM, مسقط 112, Oman",Muscat,Oman,23.593183,58.550001,https://www.google.com/maps/place/?q=place_id:ChIJxdwF94n5kT4Rkmi7ESCgqE4,http://www.thechampoman.com/,+968 9096 1234,http://www.thechampoman.com/,https://www.google.com/s2/favicons?domain=www.thechampoman.com&sz=128,,,,,,,,,,,,,4.90,,,,,,130,Google,,2025-10-04,,,,,,,,,,
ChIJMXDc2Jf_kT4RcbPguNOsQ9Q,the-indian-nursery,The Indian Nursery,Schools,,school;education,,"HCW3+FJW, Muscat, Oman",Muscat,Oman,23.596238,58.404070,https://www.google.com/maps/place/?q=place_id:ChIJMXDc2Jf_kT4RcbPguNOsQ9Q,https://www.google.com/maps/place/?q=place_id:ChIJMXDc2Jf_kT4RcbPguNOsQ9Q,+968 24 495224,https://www.google.com/maps/place/?q=place_id:ChIJMXDc2Jf_kT4RcbPguNOsQ9Q,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.00,,,,,,9,Google,,2025-10-04,,,,,,,,,,
ChIJtU2iaQH9jT4R3VGdbqw1Szs,the-international-school-of-choueifat-muscat,The International School of Choueifat - Muscat,Schools,,school;education,,"J68H+9V7, Seeb, Oman",Muscat,Oman,23.617325,58.230099,https://www.google.com/maps/place/?q=place_id:ChIJtU2iaQH9jT4R3VGdbqw1Szs,http://www.iscmuscat.edu.om/,+968 24 534000,http://www.iscmuscat.edu.om/,https://www.google.com/s2/favicons?domain=www.iscmuscat.edu.om&sz=128,,,,,,,,,,,,,4.30,,,,,,24,Google,,2025-10-04,,,,,,,,,,
ChIJtZOgWJX8jT4R2mj0XVkXG8k,the-sultan-s-school,The Sultan's School,Schools,,school;education,,"J6Q7+P98, Seeb, Oman",Muscat,Oman,23.639278,58.213447,https://www.google.com/maps/place/?q=place_id:ChIJtZOgWJX8jT4R2mj0XVkXG8k,http://www.sultansschool.edu.om/,+968 24 536777,http://www.sultansschool.edu.om/,https://www.google.com/s2/favicons?domain=www.sultansschool.edu.om&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJd_y2jq_jjT4RrgIbqFnVOoQ,the-wave-private-school,The Wave Private School مدرسة الموج الخاصة,Schools,,school;education,,"Unnamed Road, Sib, Oman",Muscat,Oman,23.612203,58.240871,https://www.google.com/maps/place/?q=place_id:ChIJd_y2jq_jjT4RrgIbqFnVOoQ,https://m.facebook.com/TheWavePrivateSchool/,+968 9800 0773,https://m.facebook.com/TheWavePrivateSchool/,https://www.google.com/s2/favicons?domain=m.facebook.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJNR1kLEn-kT4R1dg9fYSmILo,united-private-schools-al-muna,United Private Schools - Al Muna المدارس المتحدة- فرع المنى,Schools,,school;education,,"Bawshar St, Muscat, Oman",Muscat,Oman,23.557079,58.410400,https://www.google.com/maps/place/?q=place_id:ChIJNR1kLEn-kT4R1dg9fYSmILo,http://upsschools.edu.om/,+968 9296 1198,http://upsschools.edu.om/,https://www.google.com/s2/favicons?domain=upsschools.edu.om&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJDZ5TIrT_kT4Rc-v8MF9k6xs,willowbrook-nursery-muscat,Willowbrook Nursery Muscat,Schools,,school;education,,"Villa No.3422 and 3422A, Way No 3044، Muscat, Oman",Muscat,Oman,23.609068,58.449206,https://www.google.com/maps/place/?q=place_id:ChIJDZ5TIrT_kT4Rc-v8MF9k6xs,http://www.willowbrooknursery.org/,+968 9297 1611,http://www.willowbrooknursery.org/,https://www.google.com/s2/favicons?domain=www.willowbrooknursery.org&sz=128,,,,,,,,,,,,,4.90,,,,,,39,Google,,2025-10-04,,,,,,,,,,
ChIJ644gwMH5kT4RSoUBZ2dfAFQ,al-fitrah-islamic-pre-school,al fitrah islamic pre school,Schools,,school;education,,"Al Fitra Islamic Preschool, behind round about of central Bank of oman, مسقط 112, Oman",Muscat,Oman,23.601210,58.544092,https://www.google.com/maps/place/?q=place_id:ChIJ644gwMH5kT4RSoUBZ2dfAFQ,https://www.google.com/maps/place/?q=place_id:ChIJ644gwMH5kT4RSoUBZ2dfAFQ,,https://www.google.com/maps/place/?q=place_id:ChIJ644gwMH5kT4RSoUBZ2dfAFQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,3,Google,,2025-10-04,,,,,,,,,,
ChIJMQd2kOL_kT4RMV-uEwsSLUs,capital-private-school-muscat,capital private school Muscat,Schools,,school;education,,"Al Maha St, Muscat, Oman",Muscat,Oman,23.588936,58.440357,https://www.google.com/maps/place/?q=place_id:ChIJMQd2kOL_kT4RMV-uEwsSLUs,https://www.google.com/maps/place/?q=place_id:ChIJMQd2kOL_kT4RMV-uEwsSLUs,+968 9980 1655,https://www.google.com/maps/place/?q=place_id:ChIJMQd2kOL_kT4RMV-uEwsSLUs,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJGZf324L_kT4Rcks1oC5zktQ,,اللعاب وتسالي اطفال (اكادمية المستقبل),Schools,,school;education,,"HCC8+PFV, 33 Al Maha St, Muscat, Oman",Muscat,Oman,23.571864,58.416045,https://www.google.com/maps/place/?q=place_id:ChIJGZf324L_kT4Rcks1oC5zktQ,https://www.google.com/maps/place/?q=place_id:ChIJGZf324L_kT4Rcks1oC5zktQ,+968 9784 5066,https://www.google.com/maps/place/?q=place_id:ChIJGZf324L_kT4Rcks1oC5zktQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJ1Vuq8Qb3kT4RsePrDM8D3DQ,5-12,المدرسة السعيدية للتعليم الأساسي بمسقط 5-12,Schools,,school;education,,"JH7R+9V7, Muscat, Oman",Muscat,Oman,23.613409,58.592185,https://www.google.com/maps/place/?q=place_id:ChIJ1Vuq8Qb3kT4RsePrDM8D3DQ,https://m.facebook.com/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%8A%D8%AF%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3%D9%8A-%D8%A8%D9%85%D8%B3%D9%82%D8%B7-1439575432937944/,+968 24 722354,https://m.facebook.com/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%8A%D8%AF%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3%D9%8A-%D8%A8%D9%85%D8%B3%D9%82%D8%B7-1439575432937944/,https://www.google.com/s2/favicons?domain=m.facebook.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJlaSdnR7_kT4RF_mwDvzRD64,al-fikriya-school,المدرسة الفكرية Al Fikriya School,Schools,,school;education,,"Al Fikriyah School, Muscat, Oman",Muscat,Oman,23.585201,58.434516,https://www.google.com/maps/place/?q=place_id:ChIJlaSdnR7_kT4RF_mwDvzRD64,https://www.google.com/maps/place/?q=place_id:ChIJlaSdnR7_kT4RF_mwDvzRD64,+968 24 255087,https://www.google.com/maps/place/?q=place_id:ChIJlaSdnR7_kT4RF_mwDvzRD64,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJu2AybCf_kT4RGAc4O4Xm80M,philippine-school-oman,المدرسة الفلبينية Philippine School Oman,Schools,,school;education,,"HCPW+8XX, Muscat, Oman",Muscat,Oman,23.585864,58.447477,https://www.google.com/maps/place/?q=place_id:ChIJu2AybCf_kT4RGAc4O4Xm80M,https://www.pso.edu.om/,+968 24 697636,https://www.pso.edu.om/,https://www.google.com/s2/favicons?domain=www.pso.edu.om&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJ8Y9272YBjj4Rmsj2DW9ljUc,,المدرسة المصرية مسقط - الانصب,Schools,,school;education,,"G9P2+6PJ, Unnamed Road, Muscat, Oman",Muscat,Oman,23.535592,58.351757,https://www.google.com/maps/place/?q=place_id:ChIJ8Y9272YBjj4Rmsj2DW9ljUc,https://www.google.com/maps/place/?q=place_id:ChIJ8Y9272YBjj4Rmsj2DW9ljUc,+968 24 202221,https://www.google.com/maps/place/?q=place_id:ChIJ8Y9272YBjj4Rmsj2DW9ljUc,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJWeMyuub9jT4Rp0Rws2zvlmg,read-learn-nursery,حضانة اقرأ وتعلم Read & learn nursery,Schools,,school;education,,"2227way, شارع الروضة، مسقط، Oman",Muscat,Oman,23.652262,58.226320,https://www.google.com/maps/place/?q=place_id:ChIJWeMyuub9jT4Rp0Rws2zvlmg,https://www.google.com/maps/place/?q=place_id:ChIJWeMyuub9jT4Rp0Rws2zvlmg,+968 9484 8018,https://www.google.com/maps/place/?q=place_id:ChIJWeMyuub9jT4Rp0Rws2zvlmg,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,30,Google,,2025-10-04,,,,,,,,,,
ChIJ2eD061z3kT4RNwrruXDznoo,,حضانة جنتي,Schools,,school;education,,"HHP7+8JF, Muscat, Oman",Muscat,Oman,23.585806,58.564037,https://www.google.com/maps/place/?q=place_id:ChIJ2eD061z3kT4RNwrruXDznoo,https://www.google.com/maps/place/?q=place_id:ChIJ2eD061z3kT4RNwrruXDznoo,+968 9424 9654,https://www.google.com/maps/place/?q=place_id:ChIJ2eD061z3kT4RNwrruXDznoo,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.10,,,,,,15,Google,,2025-10-04,,,,,,,,,,
ChIJS5YARpb5kT4RvtZ228QddQ8,kids-kingdom-nursery,حضانة مملكة الأطفال Kids Kingdom Nursery,Schools,,school;education,,"JGF2+C7H, Muscat, Oman",Muscat,Oman,23.623573,58.500726,https://www.google.com/maps/place/?q=place_id:ChIJS5YARpb5kT4RvtZ228QddQ8,https://www.google.com/maps/place/?q=place_id:ChIJS5YARpb5kT4RvtZ228QddQ8,+968 7240 6346,https://www.google.com/maps/place/?q=place_id:ChIJS5YARpb5kT4RvtZ228QddQ8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.70,,,,,,12,Google,,2025-10-04,,,,,,,,,,
ChIJuSnc5Sz9jT4Rv5DZ1m5veSo,ambitious-kids-private-kindergarten,روضة الطفل الطموح الخاصة Ambitious Kids Private Kindergarten,Schools,,school;education,,"3379 Way, Sib, Oman",Muscat,Oman,23.630323,58.208451,https://www.google.com/maps/place/?q=place_id:ChIJuSnc5Sz9jT4Rv5DZ1m5veSo,http://www.akpkmuscat.com/,+968 9639 2703,http://www.akpkmuscat.com/,https://www.google.com/s2/favicons?domain=www.akpkmuscat.com&sz=128,,,,,,,,,,,,,4.70,,,,,,77,Google,,2025-10-04,,,,,,,,,,
ChIJg4l1S0v_kT4REdp3ZUcIzn8,,روضه الخلد الخاصة,Schools,,school;education,,"5923, Muscat 130, Oman",Muscat,Oman,23.552040,58.404415,https://www.google.com/maps/place/?q=place_id:ChIJg4l1S0v_kT4REdp3ZUcIzn8,https://www.google.com/maps/place/?q=place_id:ChIJg4l1S0v_kT4REdp3ZUcIzn8,+968 9946 8879,https://www.google.com/maps/place/?q=place_id:ChIJg4l1S0v_kT4REdp3ZUcIzn8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,4,Google,,2025-10-04,,,,,,,,,,
ChIJ9cbz8Hj_kT4R7N0DajvqwJ0,,كتيبة غلاء لتدريب القوات المسلحة,Schools,,school;education,,"G9WF+6H7, Muscat Expy, Muscat, Oman",Muscat,Oman,23.545704,58.373800,https://www.google.com/maps/place/?q=place_id:ChIJ9cbz8Hj_kT4R7N0DajvqwJ0,https://www.google.com/maps/place/?q=place_id:ChIJ9cbz8Hj_kT4R7N0DajvqwJ0,,https://www.google.com/maps/place/?q=place_id:ChIJ9cbz8Hj_kT4R7N0DajvqwJ0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.60,,,,,,11,Google,,2025-10-04,,,,,,,,,,
ChIJEbhu1F_9jT4R4-T5wObou1g,royal-grammar-school-guildford-muscat-rgsg,مدرسة ار جي اس جي العالمية Royal Grammar School Guildford Muscat (RGSG),Schools,,school;education,,"3315 Way, Muscat, Oman",Muscat,Oman,23.633285,58.202431,https://www.google.com/maps/place/?q=place_id:ChIJEbhu1F_9jT4R4-T5wObou1g,https://rgsgm.com/,+968 9012 1414,https://rgsgm.com/,https://www.google.com/s2/favicons?domain=rgsgm.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJW2gisgj_kT4RmbZMo7FssWU,5-10,مدرسة اروى بنت عبدالمطلب للبنات 5-10,Schools,,school;education,,"Arwa Bint Abdul Mutalib School, Muscat, Oman",Muscat,Oman,23.540133,58.394682,https://www.google.com/maps/place/?q=place_id:ChIJW2gisgj_kT4RmbZMo7FssWU,https://twitter.com/fanaryabdullah?s=09,+968 24 590909,https://twitter.com/fanaryabdullah?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJo_lv5fr5kT4RaMJ9_gb9dws,,مدرسة الآمال للتعليم الأساسي,Schools,,school;education,,"3240 Way, Muscat, Oman",Muscat,Oman,23.606777,58.550360,https://www.google.com/maps/place/?q=place_id:ChIJo_lv5fr5kT4RaMJ9_gb9dws,https://twitter.com/alamaalschool?s=09,+968 24 706009,https://twitter.com/alamaalschool?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJKxDN_V74kT4R8JPHnYfvxus,,مدرسة الإمام جابر بن زيد,Schools,,school;education,,"JG86+VQ6, Muscat, Oman",Muscat,Oman,23.617153,58.511876,https://www.google.com/maps/place/?q=place_id:ChIJKxDN_V74kT4R8JPHnYfvxus,https://twitter.com/jaberschools?s=09,+968 24 563161,https://twitter.com/jaberschools?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJrXUYUMz5kT4RZE7JCBOVSFw,,مدرسة البراعة للتعليم الاساسي,Schools,,school;education,,"JG2R+W22, Muscat 112, Oman",Muscat,Oman,23.602260,58.540006,https://www.google.com/maps/place/?q=place_id:ChIJrXUYUMz5kT4RZE7JCBOVSFw,https://www.google.com/maps/place/?q=place_id:ChIJrXUYUMz5kT4RZE7JCBOVSFw,+968 22 716121,https://www.google.com/maps/place/?q=place_id:ChIJrXUYUMz5kT4RZE7JCBOVSFw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJPVdOFZj9jT4RZ7DR_srp3Tc,albayan-private-school,مدرسة البيان الخاصة Albayan private school,Schools,,school;education,,"1331, مسقط، Oman",Muscat,Oman,23.601332,58.216101,https://www.google.com/maps/place/?q=place_id:ChIJPVdOFZj9jT4RZ7DR_srp3Tc,https://instagram.com/albayan.private.school?igshid=MzRlODBiNWFlZA==,+968 9807 3131,https://instagram.com/albayan.private.school?igshid=MzRlODBiNWFlZA==,https://www.google.com/s2/favicons?domain=instagram.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJaexU6Rr3kT4RL4V1BFQYQnY,,مدرسة التوفيق للتعليم الأساسي,Schools,,school;education,,"HHWW+FPG، Unnamed Road، Muscat, Oman",Muscat,Oman,23.596193,58.596838,https://www.google.com/maps/place/?q=place_id:ChIJaexU6Rr3kT4RL4V1BFQYQnY,https://www.google.com/maps/place/?q=place_id:ChIJaexU6Rr3kT4RL4V1BFQYQnY,+968 24 736945,https://www.google.com/maps/place/?q=place_id:ChIJaexU6Rr3kT4RL4V1BFQYQnY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJ8ai4J8f9jT4RYag6Qoe8MX4,,مدرسة الجيل المبدع الخاصة,Schools,,school;education,,"119, السيب‎، Oman",Muscat,Oman,23.607587,58.229531,https://www.google.com/maps/place/?q=place_id:ChIJ8ai4J8f9jT4RYag6Qoe8MX4,https://www.google.com/maps/place/?q=place_id:ChIJ8ai4J8f9jT4RYag6Qoe8MX4,+968 9821 4841,https://www.google.com/maps/place/?q=place_id:ChIJ8ai4J8f9jT4RYag6Qoe8MX4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,
ChIJN0q4SJH5kT4RXoFvayqOhWw,,مدرسة الحضاره للتعليم الاساسي,Schools,,school;education,,"HGQV+9JM, Village, Muscat, Oman",Muscat,Oman,23.588470,58.544040,https://www.google.com/maps/place/?q=place_id:ChIJN0q4SJH5kT4RXoFvayqOhWw,https://twitter.com/alhadarah1?s=09,+968 24 833202,https://twitter.com/alhadarah1?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJjSuZuAv3kT4R7w6EjfX1LVw,,مدرسة الزهراء للتعليم الاساسي,Schools,,school;education,,"JH7Q+7M2, Muscat, Oman",Muscat,Oman,23.613142,58.589133,https://www.google.com/maps/place/?q=place_id:ChIJjSuZuAv3kT4R7w6EjfX1LVw,https://www.google.com/maps/place/?q=place_id:ChIJjSuZuAv3kT4R7w6EjfX1LVw,+968 24 738249,https://www.google.com/maps/place/?q=place_id:ChIJjSuZuAv3kT4R7w6EjfX1LVw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJWXPiyE33kT4RTV8aJ3oU5ms,,مدرسة الشريعة الخالدة الخاصة (تعليم القرآن الكريم),Schools,,school;education,,"الوادي الكبير، Muscat, Oman",Muscat,Oman,23.573877,58.567780,https://www.google.com/maps/place/?q=place_id:ChIJWXPiyE33kT4RTV8aJ3oU5ms,https://www.google.com/maps/place/?q=place_id:ChIJWXPiyE33kT4RTV8aJ3oU5ms,+968 24 819112,https://www.google.com/maps/place/?q=place_id:ChIJWXPiyE33kT4RTV8aJ3oU5ms,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJHfoAupX7kT4RmXofW6oGiq4,,مدرسة الطلائع الواعده الخاصة,Schools,,school;education,,"العامرات،، الخامسة خلف مسجد, Al Ehsan St, Al Amarat, Oman",Muscat,Oman,23.494614,58.492908,https://www.google.com/maps/place/?q=place_id:ChIJHfoAupX7kT4RmXofW6oGiq4,https://www.google.com/maps/place/?q=place_id:ChIJHfoAupX7kT4RmXofW6oGiq4,+968 9227 7235,https://www.google.com/maps/place/?q=place_id:ChIJHfoAupX7kT4RmXofW6oGiq4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJZfBwrHr_kT4RA7j7I3wHEl4,al-ghubra-private-school,مدرسة الغبرة الخاصة Al Ghubra Private School,Schools,,school;education,,"18 18th November St, Muscat 111, Oman",Muscat,Oman,23.593651,58.383898,https://www.google.com/maps/place/?q=place_id:ChIJZfBwrHr_kT4RA7j7I3wHEl4,https://ghubrapvts.com/,+968 9987 0789,https://ghubrapvts.com/,https://www.google.com/s2/favicons?domain=ghubrapvts.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJUceCvC3_kT4RpergSCf3H4I,,مدرسة القارئ العبقري فرع بوشر,Schools,,school;education,,"العذيبة, Muscat 130, Oman",Muscat,Oman,23.550620,58.403999,https://www.google.com/maps/place/?q=place_id:ChIJUceCvC3_kT4RpergSCf3H4I,https://g-reader-school.com/,+968 9771 9795,https://g-reader-school.com/,https://www.google.com/s2/favicons?domain=g-reader-school.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJt70bqH_9jT4RH6mBycw1G5Q,,مدرسة المعرفة الحديثة الخاصة,Schools,,school;education,,"J65J+366, Seeb, Oman",Muscat,Oman,23.607658,58.230504,https://www.google.com/maps/place/?q=place_id:ChIJt70bqH_9jT4RH6mBycw1G5Q,https://instagram.com/mkps_oman?utm_medium=copy_link,,https://instagram.com/mkps_oman?utm_medium=copy_link,https://www.google.com/s2/favicons?domain=instagram.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJDV99Y835kT4R99B6VvCbg-M,,مدرسة النجاح الخاصة,Schools,,school;education,,"JG3V+M2V, Muscat, Oman",Muscat,Oman,23.604230,58.542558,https://www.google.com/maps/place/?q=place_id:ChIJDV99Y835kT4R99B6VvCbg-M,https://www.google.com/maps/place/?q=place_id:ChIJDV99Y835kT4R99B6VvCbg-M,+968 24 790282,https://www.google.com/maps/place/?q=place_id:ChIJDV99Y835kT4R99B6VvCbg-M,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJ5V135Vv3kT4RmGaCC14dmBw,,مدرسة الوادي الكبير لتعليم الاساسي بنات,Schools,,school;education,,"HHJ8+936, Muscat, Oman",Muscat,Oman,23.581381,58.564541,https://www.google.com/maps/place/?q=place_id:ChIJ5V135Vv3kT4RmGaCC14dmBw,https://www.google.com/maps/place/?q=place_id:ChIJ5V135Vv3kT4RmGaCC14dmBw,+968 24 817353,https://www.google.com/maps/place/?q=place_id:ChIJ5V135Vv3kT4RmGaCC14dmBw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
