id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,brands_serviced,emergency_assist,warranty,pickup_dropoff,estimated_rate_note,services_url,booking_url,whatsapp_url,towing,roadside_assistance,oil_change,battery,tires,wheel_alignment,ac_service,electrical,transmission,body_shop,paint,detailing,wash,brand_specialist,dealership,open_24h,emergency_phone
ChIJpRDV_Gb3kT4RZpjmkRwxxMk,extreme-tourqe-workshop-etw-llc,Extreme Tourqe Workshop (ETW) LLC,Garages,,garage;car repair;mechanic,,"HHR9+4Q2, Muscat, Oman",Muscat,Oman,23.590269,58.569396,https://www.google.com/maps/place/?q=place_id:ChIJpRDV_Gb3kT4RZpjmkRwxxMk,https://www.google.com/maps/place/?q=place_id:ChIJpRDV_Gb3kT4RZpjmkRwxxMk,+968 9983 6662,https://www.google.com/maps/place/?q=place_id:ChIJpRDV_Gb3kT4RZpjmkRwxxMk,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrOcozE9-tiSSbc0XN1wDFM8ST_IFlAn_txxpKWxyzXp72JbkaBQStxUBXIoIqSqghmyBkQ8OfNNxqIR4Yb_7-pb8QkTUGakwH7VmF-5qhTUPDyBbCpg80_csvbHeGYJjQiJGZcmgvoQLT1=w900-h900-p-k-no,,,,,★★★★★ · Car repair and maintenance service,★★★★★ · Car repair and maintenance service,,,,,,4.80,,,,,,19,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ8zsbNtr3kT4RZqlElca5K8M,fanar-muttrah-trad-vehicle-paint-and-polish,Fanar Muttrah TRAD Vehicle paint and polish,Garages,,garage;car repair;mechanic,,"HHP4+WCX, 6508 Way, Muscat, Oman",Muscat,Oman,23.587355,58.556025,https://www.google.com/maps/place/?q=place_id:ChIJ8zsbNtr3kT4RZqlElca5K8M,https://www.google.com/maps/place/?q=place_id:ChIJ8zsbNtr3kT4RZqlElca5K8M,+968 7818 2489,https://www.google.com/maps/place/?q=place_id:ChIJ8zsbNtr3kT4RZqlElca5K8M,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npORNiAtOjEKaEkteeCabLmRDOAVc7aOQ5pdZ59Zz69uHmBShacN9Ds4u6EnjtshToZPERdIf3bTGOvNZm8zEjbhhuRhJN3hzNevJ020gFz-sUAPgwUk5DbHtcjJ0Ut602nU6LF=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,4.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQeRZWQD_kT4RR5GSYD-lyY4,fitting-android-screens,Fitting android screens,Garages,,garage;car repair;mechanic,,"HCM2+F6G, Souk Al Ghubrah St, Muscat, Oman",Muscat,Oman,23.583609,58.400658,https://www.google.com/maps/place/?q=place_id:ChIJQeRZWQD_kT4RR5GSYD-lyY4,https://www.google.com/maps/place/?q=place_id:ChIJQeRZWQD_kT4RR5GSYD-lyY4,+968 7935 3956,https://www.google.com/maps/place/?q=place_id:ChIJQeRZWQD_kT4RR5GSYD-lyY4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noN_WwRXMdnkaNFzxyXsavhghM5pWLWIVPDAG8eGDc5496b9ADxSahk9SaF3vaVgr2TuvV1nyPL_hNYpSh66_lzl3fvwd8YRiPNbADj_i2oFrpKYnDl7bAzVFN-2ukglD2fb2W5Rg=w900-h900-p-k-no,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,9,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJXfj2Zp3_kT4RdQFhBjeyGnE,german-power-service-tyres,German power service & tyres,Garages,,garage;car repair;mechanic,,"Al Maha St, Muscat, Oman",Muscat,Oman,23.566786,58.412817,https://www.google.com/maps/place/?q=place_id:ChIJXfj2Zp3_kT4RdQFhBjeyGnE,https://www.google.com/maps/place/?q=place_id:ChIJXfj2Zp3_kT4RdQFhBjeyGnE,+968 7911 5121,https://www.google.com/maps/place/?q=place_id:ChIJXfj2Zp3_kT4RdQFhBjeyGnE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMOeK6a1bT1t_miYJSKr69wt7AcWA60SOPAs7a-=w900-h900-p-k-no,,,,,★★☆☆☆ · Auto repair shop,★★☆☆☆ · Auto repair shop,,,,,,2.00,,,,,,3,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ-Yrvxx7_kT4R0Hvknj8Plmo,hamer-ain-car-detailing,Hamer Ain Car Detailing,Garages,,garage;car repair;mechanic,,"Al Maha St, Muscat, Oman",Muscat,Oman,23.566772,58.412863,https://www.google.com/maps/place/?q=place_id:ChIJ-Yrvxx7_kT4R0Hvknj8Plmo,https://www.google.com/maps/place/?q=place_id:ChIJ-Yrvxx7_kT4R0Hvknj8Plmo,+968 7856 4984,https://www.google.com/maps/place/?q=place_id:ChIJ-Yrvxx7_kT4R0Hvknj8Plmo,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nopsVGY_Zyggx1_jupKgG3i2hLdsQCiskSG1liBPwgGHd5Wrhj4ki8epGPr7ccGqytwkRk-PX_gecexFR7esD4aXQ7YjZE94y6aE9_xFc1tINYCamagOGqPOz6EvNFeXB9mAkXB=w900-h900-p-k-no,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJheL1IOT3kT4RFGUstUH4uzc,high-quality-windshield-crack-repair-solutions-in-al-wadi-kabir-muscat-oman,"High-Quality Windshield Crack Repair Solutions in Al Wadi Kabir, Muscat, Oman.تصليح الزجاج الامامي للسيارات",Garages,,garage;car repair;mechanic,,"4411 Way, Muscat, Oman",Muscat,Oman,23.591718,58.560485,https://www.google.com/maps/place/?q=place_id:ChIJheL1IOT3kT4RFGUstUH4uzc,https://www.google.com/maps/place/?q=place_id:ChIJheL1IOT3kT4RFGUstUH4uzc,+968 9428 2696,https://www.google.com/maps/place/?q=place_id:ChIJheL1IOT3kT4RFGUstUH4uzc,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNCIOvC0cNdOBzELOEBPZfVlNsbBthb7dDLX5xt=w900-h900-p-k-no,,,,,★★★★★ · Glass repair service,★★★★★ · Glass repair service,,,,,,4.90,,,,,,9,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJJcSQYwD3kT4R2BuIOr2Zaco,invesment,Invesment,Garages,,garage;car repair;mechanic,,"H8VJ+6J2, Muscat, Oman",Muscat,Oman,23.593005,58.331519,https://www.google.com/maps/place/?q=place_id:ChIJJcSQYwD3kT4R2BuIOr2Zaco,https://www.google.com/maps/place/?q=place_id:ChIJJcSQYwD3kT4R2BuIOr2Zaco,+968 7878 7123,https://www.google.com/maps/place/?q=place_id:ChIJJcSQYwD3kT4R2BuIOr2Zaco,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=suul__p-0sfl168OxhajgA&cb_client=search.gws-prod.gps&w=900&h=900&yaw=129.31342&pitch=0&thumbfov=100,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,3,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJW8uPNQD_kT4RAJdY7RR3bUY,jrk-car-accessories,JRK Car Accessories,Garages,,garage;car repair;mechanic,,"H9XP+C94, Muscat, Oman",Muscat,Oman,23.598326,58.385784,https://www.google.com/maps/place/?q=place_id:ChIJW8uPNQD_kT4RAJdY7RR3bUY,https://www.google.com/maps/place/?q=place_id:ChIJW8uPNQD_kT4RAJdY7RR3bUY,+968 9295 7840,https://www.google.com/maps/place/?q=place_id:ChIJW8uPNQD_kT4RAJdY7RR3bUY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq3rMQT3GrQClyN7C50Y2ZwXywlDJcvCKXZ3Da_BI-Y2hz32OcOhvzFuRW9i6ew00MEZnBx4QDSZBy18AEIsfkwwQrKJnVySp-jmkIf8uHo2uuRgyfp06F1NnBK2O7XwJbKfs8G5CQmqkGK=w900-h900-p-k-no,,,,,★★★★★ · Car battery store,★★★★★ · Car battery store,,,,,,4.90,,,,,,105,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJjRkpYhMBjj4RfS18iH2-MjY,jahanzeb,Jahanzeb,Garages,,garage;car repair;mechanic,,"H9J9+F36, Muscat, Oman",Muscat,Oman,23.581162,58.367626,https://www.google.com/maps/place/?q=place_id:ChIJjRkpYhMBjj4RfS18iH2-MjY,https://www.google.com/maps/place/?q=place_id:ChIJjRkpYhMBjj4RfS18iH2-MjY,+968 9767 1098,https://www.google.com/maps/place/?q=place_id:ChIJjRkpYhMBjj4RfS18iH2-MjY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqvCB3CcEPZhuFeFcdh4v3lhp0G5HBVvQbcuqBGK39EH3MFWbkjqfxlDzL1Ocx7e3xmLP06otpfUZFJmGjamL_RPnHIecuYxJvO2lTWK8hcmrS7ISwQrPW3bYahwdxRy8yWZHg=w900-h900-p-k-no,,,,,Auto repair shop,Auto repair shop,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJHT-qKnj3kT4RUICTfwbjaRw,jalal-radiator-shop,Jalal radiator shop,Garages,,garage;car repair;mechanic,,"Al nama street, Muscat 117, Oman",Muscat,Oman,23.575545,58.570257,https://www.google.com/maps/place/?q=place_id:ChIJHT-qKnj3kT4RUICTfwbjaRw,https://www.google.com/maps/place/?q=place_id:ChIJHT-qKnj3kT4RUICTfwbjaRw,+968 7977 9040,https://www.google.com/maps/place/?q=place_id:ChIJHT-qKnj3kT4RUICTfwbjaRw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPzeAkGEqZ3wv2CdrPwR9ER3y9BYmKkjPSSpGiZ=w900-h900-p-k-no,,,,,Radiator shop,Radiator shop,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ7TbjvoT8jT4RPeWflbSITiM,jawed-car-repairing-shop,Jawed Car Repairing Shop,Garages,,garage;car repair;mechanic,,"M64F+3VF, Seeb, Oman",Muscat,Oman,23.655186,58.224669,https://www.google.com/maps/place/?q=place_id:ChIJ7TbjvoT8jT4RPeWflbSITiM,https://www.google.com/maps/place/?q=place_id:ChIJ7TbjvoT8jT4RPeWflbSITiM,+968 9908 0027,https://www.google.com/maps/place/?q=place_id:ChIJ7TbjvoT8jT4RPeWflbSITiM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrt0mClv7TMou_wCIlsLSPJW0gbatxsb3duD6Mfe68sDjZtF4fwGdRSxpvXGwS9v89rpxmHC-aJmbTmI7KfAhrQxW_FR_DYRfcaeNIvnLBikkmLmExvFbsZ757ylhuNcqUgofpQ=w900-h900-p-k-no,,,,,★★★★☆ · Car repair and maintenance service,★★★★☆ · Car repair and maintenance service,,,,,,3.60,,,,,,23,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJvUL7xywBjj4R16RlF-rYbJE,kama-car,KAMA CAR,Garages,,garage;car repair;mechanic,,"Beside Al-Latif Mosque, Way6621 130, Oman",Muscat,Oman,23.566309,58.354338,https://www.google.com/maps/place/?q=place_id:ChIJvUL7xywBjj4R16RlF-rYbJE,https://www.google.com/maps/place/?q=place_id:ChIJvUL7xywBjj4R16RlF-rYbJE,+968 9367 3543,https://www.google.com/maps/place/?q=place_id:ChIJvUL7xywBjj4R16RlF-rYbJE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr_zj-APIgYqHplvzvhh0iEqfhtEsq7KL2ujTxMn8oKmwQBYjw1mDtXQj3j16Ou5atHAvqQtcGIHGrEE0-n18A7ES74x92TrzdQSW4_KjkE6YZ93iLNTjtvdtePOxYerUXypBabMYOVljji=w900-h900-p-k-no,,,,,Car repair and maintenance service,Car repair and maintenance service,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJrWjWDh_9jT4RmoORU_ukma0,kamran-auto,Kamran Auto,Garages,,garage;car repair;mechanic,,"Seeb 112, Oman",Muscat,Oman,23.595216,58.249080,https://www.google.com/maps/place/?q=place_id:ChIJrWjWDh_9jT4RmoORU_ukma0,https://www.google.com/maps/place/?q=place_id:ChIJrWjWDh_9jT4RmoORU_ukma0,+968 9540 7474,https://www.google.com/maps/place/?q=place_id:ChIJrWjWDh_9jT4RmoORU_ukma0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMQ7u5sh6rczKiLtJv5a7bLV9gtAtHox9yy4p1T=w900-h900-p-k-no,,,,,★★★★☆ · Auto painting,★★★★☆ · Auto painting,,,,,,4.40,,,,,,7,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJG_E34L73kT4RQ6NB2ywMNrU,khubba-al-jumrad,Khubba Al Jumrad,Garages,,garage;car repair;mechanic,,"Muscat, Oman",Muscat,Oman,23.592306,58.564702,https://www.google.com/maps/place/?q=place_id:ChIJG_E34L73kT4RQ6NB2ywMNrU,https://www.google.com/maps/place/?q=place_id:ChIJG_E34L73kT4RQ6NB2ywMNrU,+968 9928 8904,https://www.google.com/maps/place/?q=place_id:ChIJG_E34L73kT4RQ6NB2ywMNrU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsA7btzstDQI2Vp62z7C1Ck7susvmswgQcLDLP2CH0U71qdoNkyfWQrTtTZzJkiBZzlCJ1wQCxa9gTOsbP6o0aeqPNXj_syGRiRinEa1P6tvTCzbsLOd4Hhykq-X0EOqIRQHlH=w900-h900-p-k-no,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJw2w3xd33kT4RyNgKJeQHqVk,legend-engines,Legend Engines,Garages,,garage;car repair;mechanic,,"Industrial Area Al Wadi Al Kabir, مسقط، Oman",Muscat,Oman,23.597805,58.565069,https://www.google.com/maps/place/?q=place_id:ChIJw2w3xd33kT4RyNgKJeQHqVk,https://instagram.com/legendengines,+968 7171 5771,https://instagram.com/legendengines,https://www.google.com/s2/favicons?domain=instagram.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2025/03/18/2958649.jpg,,,,,,,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJJwfcfgj3kT4RKgB0Xg0tEyc,maf-auto-pro,MAF Auto PRO,Garages,,garage;car repair;mechanic,,"way 6505, Muscat 112, Oman",Muscat,Oman,23.587633,58.554431,https://www.google.com/maps/place/?q=place_id:ChIJJwfcfgj3kT4RKgB0Xg0tEyc,http://www.mafoman.com/,+968 9670 4520,http://www.mafoman.com/,https://www.google.com/s2/favicons?domain=www.mafoman.com&sz=128,https://mafoman.com/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-28-at-9.09.26-AM.jpeg,,,,,,"Rent A Car & Tours offers premier car rentals and travel services. With a commitment to excellence, we provide reliable transportation and curated tours, ensuring memorable and hassle-free experiences.",,,tires;detailing;brand specialist,,,4.60,,,,,,103,Google,,2025-10-04,,,,,,,https://mafoman.com/services/,,,,,,,Yes,,,,,,,Yes,,Yes,,,
ChIJo9xsWiT_kT4R-ZIFp1kGmfk,majan-dream-trading-repair-of-vehicles-axles-brakes-auto-electrician,"MAJAN DREAM TRADING - Repair of Vehicles Axles, Brakes & Auto Electrician",Garages,,garage;car repair;mechanic,,"H9FF+JGW, Muscat, Oman",Muscat,Oman,23.573973,58.373883,https://www.google.com/maps/place/?q=place_id:ChIJo9xsWiT_kT4R-ZIFp1kGmfk,https://www.google.com/maps/place/?q=place_id:ChIJo9xsWiT_kT4R-ZIFp1kGmfk,+968 9966 7532,https://www.google.com/maps/place/?q=place_id:ChIJo9xsWiT_kT4R-ZIFp1kGmfk,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npINpJL6T9hMtdpiFaZ852GjioJXbh5o5tzRYKeVLeCAC8biQF1K5_nOV9fxUESCfbSTbwUUoYAxDpWIsy_8bTpP7G76DlzUYl4w4PX8TUzf1PqNrvmYlYvfmtVq9tNUnr3Knlr=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,3.70,,,,,,43,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ05UzHgD3kT4R0xnqfucqrFs,malabar-auto-hub-auto-glass-fixing-auto-glass-repair-auto-glass-polish,"MALABAR AUTO HUB, Auto glass fixing, auto glass repair & auto glass polish",Garages,,garage;car repair;mechanic,,"HHQ7+537, Muscat, Oman",Muscat,Oman,23.587922,58.562726,https://www.google.com/maps/place/?q=place_id:ChIJ05UzHgD3kT4R0xnqfucqrFs,https://www.google.com/maps/place/?q=place_id:ChIJ05UzHgD3kT4R0xnqfucqrFs,+968 7814 9958,https://www.google.com/maps/place/?q=place_id:ChIJ05UzHgD3kT4R0xnqfucqrFs,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noH5tqOqlS9J0m6gQ37n_-jfCUORsYUI2m9hs3d8xa5j0vkWT9NXZ0wn71oRKr--PaHZtpgiriuPv8fGE6HEjgg60XTfdcAmV8MgI2tov1d5s0WXB2nx71J2jTnm2imcO6WVV5g=w900-h900-p-k-no,,,,,★★★★★ · Auto glass repair service,★★★★★ · Auto glass repair service,,,,,,4.90,,,,,,126,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJJcfBIgD_kT4RxWqkqhewye0,mechanical-repair-of-diesel-cleaning-of-patrol-enginespumps,MECHANICAL REPAIR OF DIESEL & CLEANING OF PATROL ENGINESPUMPS,Garages,,garage;car repair;mechanic,,"H9FF+M9, Muscat, Oman",Muscat,Oman,23.574171,58.373364,https://www.google.com/maps/place/?q=place_id:ChIJJcfBIgD_kT4RxWqkqhewye0,https://www.google.com/maps/place/?q=place_id:ChIJJcfBIgD_kT4RxWqkqhewye0,+968 9592 9138,https://www.google.com/maps/place/?q=place_id:ChIJJcfBIgD_kT4RxWqkqhewye0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSOHmAJu0PsXkS_j5oe18DhTSF7zZYorsa9GCGfmrSiTauHmwJAmruqTwT5pJ57CMk3yUx4aEPujRNptwElpbZkSRMHw_2yIbhanHcaDvPAJjstgYPQmX2jB-nV3diNE-uDn-Hew=w900-h900-p-k-no,,,,,★★★★★ · Car repair and maintenance service,★★★★★ · Car repair and maintenance service,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJCbe9TUr3kT4RMsR0BRWHDxE,mercedes-bmw-lexus-infinity-car-repairing,"MERCEDES, BMW, LEXUS, INFINITY car repairing",Garages,,garage;car repair;mechanic,,"Muscat, Oman",Muscat,Oman,23.593967,58.560557,https://www.google.com/maps/place/?q=place_id:ChIJCbe9TUr3kT4RMsR0BRWHDxE,https://www.google.com/maps/place/?q=place_id:ChIJCbe9TUr3kT4RMsR0BRWHDxE,+968 9825 9126,https://www.google.com/maps/place/?q=place_id:ChIJCbe9TUr3kT4RMsR0BRWHDxE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOpDGiB6OXx3Z9aMX544Oax0c_WXpdZs6tPiSbg=w900-h900-p-k-no,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,4,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJKZUtUvb7kT4RSePsmSZyv7I,mohsin-auto-electrician,MOHSIN Auto Electrician,Garages,,garage;car repair;mechanic,,"Al Amarat 100, Oman",Muscat,Oman,23.506140,58.491734,https://www.google.com/maps/place/?q=place_id:ChIJKZUtUvb7kT4RSePsmSZyv7I,https://www.google.com/maps/place/?q=place_id:ChIJKZUtUvb7kT4RSePsmSZyv7I,+968 9294 0786,https://www.google.com/maps/place/?q=place_id:ChIJKZUtUvb7kT4RSePsmSZyv7I,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMVauWIo-KjHDLUrgTjQYTkYN_u5nLr41oe7ABi=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,4.30,,,,,,6,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJPSmaBQD5kT4RimGNYrfCIuc,muscat-corner-car-care,MUSCAT CORNER CAR CARE,Garages,,garage;car repair;mechanic,,"HHQ3+VPV, Muscat, Oman",Muscat,Oman,23.589873,58.554349,https://www.google.com/maps/place/?q=place_id:ChIJPSmaBQD5kT4RimGNYrfCIuc,https://www.google.com/maps/place/?q=place_id:ChIJPSmaBQD5kT4RimGNYrfCIuc,+968 7222 5121,https://www.google.com/maps/place/?q=place_id:ChIJPSmaBQD5kT4RimGNYrfCIuc,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNGNeXskiJGeLtD3f-cvVhQS-V5hbhZ3A17OmKS=w900-h900-p-k-no,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,4.80,,,,,,16,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ1dGZYtsBjj4RDIoAZ_uHdOI,muscat-corner-united,MUSCAT CORNER UNITED ركن مسقط المتحدة,Garages,,garage;car repair;mechanic,,"Azaiba Squre, 116 طريق السلطان قابوس، مسقط 116, Oman",Muscat,Oman,23.592845,58.349827,https://www.google.com/maps/place/?q=place_id:ChIJ1dGZYtsBjj4RDIoAZ_uHdOI,https://www.instagram.com/muscat_corner_l.l.c/,+968 7222 5123,https://www.instagram.com/muscat_corner_l.l.c/,https://www.google.com/s2/favicons?domain=www.instagram.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2025/04/02/2969730.jpeg,,,,,,,,,,,,4.60,,,,,,40,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJJTVvK9ldiz4R_BR6zCmQj0Q,meccanico-car-computer-diagnose-and-repair-recommending,Meccanico (Car computer diagnose and repair recommending). فحص كمبيوتر للسيارات اينما كنت,Garages,,garage;car repair;mechanic,,"مقابل الكلية التقنية, Al Khuwair St, Muscat 111, Oman",Muscat,Oman,23.595486,58.440023,https://www.google.com/maps/place/?q=place_id:ChIJJTVvK9ldiz4R_BR6zCmQj0Q,https://www.google.com/maps/place/?q=place_id:ChIJJTVvK9ldiz4R_BR6zCmQj0Q,+968 9436 0223,https://www.google.com/maps/place/?q=place_id:ChIJJTVvK9ldiz4R_BR6zCmQj0Q,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMbbkt1z6h46yJ6JUIaUoYXQfIdc7LkBup9v8pb=w900-h900-p-k-no,,,,,Mechanic,Mechanic,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJYSVsmFr3kT4RXRXLe7gaZig,mohamed-bin-nasser-cars-and-trucks-repair,Mohamed Bin Nasser Cars and Trucks Repair,Garages,,garage;car repair;mechanic,,"Muscat, Oman",Muscat,Oman,23.592065,58.563762,https://www.google.com/maps/place/?q=place_id:ChIJYSVsmFr3kT4RXRXLe7gaZig,https://www.google.com/maps/place/?q=place_id:ChIJYSVsmFr3kT4RXRXLe7gaZig,+968 9858 5702,https://www.google.com/maps/place/?q=place_id:ChIJYSVsmFr3kT4RXRXLe7gaZig,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipP6UHDRWRC346GPHs1Clljyz-lvO4iou8TCI0cm=w900-h900-p-k-no,,,,,★★★★★ · Car repair and maintenance service,★★★★★ · Car repair and maintenance service,,,,,,4.80,,,,,,4,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJt8GJbrP3kT4RBzOPNdwWOZI,mohammed-morshed-business-partner-llc-repair-of-cars-sale-of-used-spare-parts,Mohammed Morshed Business & Partner LLC- REPAIR OF CARS & SALE OF USED SPARE PARTS,Garages,,garage;car repair;mechanic,,"4411 Way, Muscat 112, Oman",Muscat,Oman,23.591953,58.560577,https://www.google.com/maps/place/?q=place_id:ChIJt8GJbrP3kT4RBzOPNdwWOZI,https://www.google.com/maps/place/?q=place_id:ChIJt8GJbrP3kT4RBzOPNdwWOZI,+968 9906 7613,https://www.google.com/maps/place/?q=place_id:ChIJt8GJbrP3kT4RBzOPNdwWOZI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipN8hnxRvMh0eA4Rz5-fW1zwvnYnbo6hvf0RM86K=w900-h900-p-k-no,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJW6VwSwABjj4RgaZzhOODG30,muasasat-der-alzeen-al-maseeah,Muasasat der alzeen al maseeah,Garages,,garage;car repair;mechanic,,"H9F8+V6C, Muscat, Oman",Muscat,Oman,23.574678,58.365515,https://www.google.com/maps/place/?q=place_id:ChIJW6VwSwABjj4RgaZzhOODG30,https://www.google.com/maps/place/?q=place_id:ChIJW6VwSwABjj4RgaZzhOODG30,+968 7170 7057,https://www.google.com/maps/place/?q=place_id:ChIJW6VwSwABjj4RgaZzhOODG30,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosrT1F0YEDMu5qELR_GTTsd6p_cMOUQfEzh8yrNSp_aGz9bTSdrbywvKwa7BofcwzXSElQSBZKSBVnKQTg9dSha9EQ6Asdcd32T288dMxts2Nm9TMD9Slm8JZUuaPhiEbIEwO2=w900-h900-p-k-no,,,,,★★★★★ · Auto machine shop,★★★★★ · Auto machine shop,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
