id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,website,phone,maps_url,hours_raw,logo_url,hero_url,image_credit,image_source_url,place_id,osm_type,osm_id,wikidata_id,url,price_range,busyness_hint,about_short,about_long,amenities
ChIJe5t77Kj_kT4R9UhwDiVYFWo,ramez-shopping-center,Ramez Shopping Center,Malls,,mall;shopping;retail,,"Muscat, Oman",Muscat,Oman,23.586953,58.413187,http://ramezshopping.com/,+968 22 063644,https://www.google.com/maps/place/?q=place_id:ChIJe5t77Kj_kT4R9UhwDiVYFWo,,https://www.google.com/s2/favicons?domain=ramezshopping.com&sz=128,,,,ChIJe5t77Kj_kT4R9UhwDiVYFWo,,,,http://ramezshopping.com/,,,,,
ChIJKwJFUV_7jT4RV-zJKjKCQCo,ramez-shopping-centre,Ramez Shopping Centre,Malls,,mall;shopping;retail,,"Seeb 130, Oman",Muscat,Oman,23.657802,58.206577,https://ramezshopping.com/,+968 24 423988,https://www.google.com/maps/place/?q=place_id:ChIJKwJFUV_7jT4RV-zJKjKCQCo,,https://www.google.com/s2/favicons?domain=ramezshopping.com&sz=128,,,,ChIJKwJFUV_7jT4RV-zJKjKCQCo,,,,https://ramezshopping.com/,,,,,
ChIJqaoxltz5kT4R0SSMFLVID4U,rashid-hussain-partner,Rashid Hussain & Partner,Malls,,mall;shopping;retail,,"Village, مسقط، Oman",Muscat,Oman,23.589591,58.544439,https://www.google.com/maps/place/?q=place_id:ChIJqaoxltz5kT4R0SSMFLVID4U,+968 24 830313,https://www.google.com/maps/place/?q=place_id:ChIJqaoxltz5kT4R0SSMFLVID4U,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJqaoxltz5kT4R0SSMFLVID4U,,,,https://www.google.com/maps/place/?q=place_id:ChIJqaoxltz5kT4R0SSMFLVID4U,,,,,
ChIJhZDp7KT_kT4R3BHjUZ_w6wM,rayahen-roastery,Rayahen Roastery,Malls,,mall;shopping;retail,,"H9VQ+7VR, Al Safat St, Muscat 102, Oman",Muscat,Oman,23.593218,58.389728,https://www.google.com/maps/place/?q=place_id:ChIJhZDp7KT_kT4R3BHjUZ_w6wM,+968 9938 6455,https://www.google.com/maps/place/?q=place_id:ChIJhZDp7KT_kT4R3BHjUZ_w6wM,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJhZDp7KT_kT4R3BHjUZ_w6wM,,,,https://www.google.com/maps/place/?q=place_id:ChIJhZDp7KT_kT4R3BHjUZ_w6wM,,,,,
ChIJQZv4CNv5kT4R0jM7WwgD-js,ruwi-plaza,Ruwi Plaza روي بلازا,Malls,,mall;shopping;retail,,"114 3713 Way, Muscat, Oman",Muscat,Oman,23.592895,58.546108,https://www.google.com/maps/place/?q=place_id:ChIJQZv4CNv5kT4R0jM7WwgD-js,+968 9903 4453,https://www.google.com/maps/place/?q=place_id:ChIJQZv4CNv5kT4R0jM7WwgD-js,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJQZv4CNv5kT4R0jM7WwgD-js,,,,https://www.google.com/maps/place/?q=place_id:ChIJQZv4CNv5kT4R0jM7WwgD-js,,,,,
ChIJQ2460O34kT4RhXxW2r7i40Y,sabco-shopping-centre,Sabco Shopping Centre,Malls,,mall;shopping;retail,,"JF6W+Q22, Muscat, Oman",Muscat,Oman,23.611893,58.495007,http://www.sabcogroup.com/,+968 24 566701,https://www.google.com/maps/place/?q=place_id:ChIJQ2460O34kT4RhXxW2r7i40Y,,https://www.google.com/s2/favicons?domain=www.sabcogroup.com&sz=128,,,,ChIJQ2460O34kT4RhXxW2r7i40Y,,,,http://www.sabcogroup.com/,,,,,
ChIJUWxW1Un_kT4RniguzUr7eyQ,sarooj-commercial-complex,Sarooj Commercial Complex,Malls,,mall;shopping;retail,,"JF43+XQP, Muscat, Oman",Muscat,Oman,23.607467,58.454462,https://www.google.com/maps/place/?q=place_id:ChIJUWxW1Un_kT4RniguzUr7eyQ,,https://www.google.com/maps/place/?q=place_id:ChIJUWxW1Un_kT4RniguzUr7eyQ,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJUWxW1Un_kT4RniguzUr7eyQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJUWxW1Un_kT4RniguzUr7eyQ,,,,,
ChIJAfnwyJcBjj4RHs7AJ6OIsEk,sayar,Sayar,Malls,,mall;shopping;retail,,"H988+X93, Muscat, Oman",Muscat,Oman,23.567397,58.365935,https://www.google.com/maps/place/?q=place_id:ChIJAfnwyJcBjj4RHs7AJ6OIsEk,+968 7907 5777,https://www.google.com/maps/place/?q=place_id:ChIJAfnwyJcBjj4RHs7AJ6OIsEk,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJAfnwyJcBjj4RHs7AJ6OIsEk,,,,https://www.google.com/maps/place/?q=place_id:ChIJAfnwyJcBjj4RHs7AJ6OIsEk,,,,,
ChIJ023Gws3kjT4RCGSBTw4flN8,seeb-mall,Seeb Mall,Malls,,mall;shopping;retail,,"Wadi bahis السيب‎ OM، Sib 121, Oman",Muscat,Oman,23.682976,58.184339,https://www.seebmall.com/,+968 24 424236,https://www.google.com/maps/place/?q=place_id:ChIJ023Gws3kjT4RCGSBTw4flN8,,https://www.google.com/s2/favicons?domain=www.seebmall.com&sz=128,,,,ChIJ023Gws3kjT4RCGSBTw4flN8,,,,https://www.seebmall.com/,,,,,
ChIJg3nDd6QAjj4RrWYjD3cva8A,select-shopping,Select Shopping سيلكت للتسوق,Malls,,mall;shopping;retail,,"H7PW+CX7, Muscat, Oman",Muscat,Oman,23.586042,58.297424,https://www.google.com/maps/place/?q=place_id:ChIJg3nDd6QAjj4RrWYjD3cva8A,,https://www.google.com/maps/place/?q=place_id:ChIJg3nDd6QAjj4RrWYjD3cva8A,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJg3nDd6QAjj4RrWYjD3cva8A,,,,https://www.google.com/maps/place/?q=place_id:ChIJg3nDd6QAjj4RrWYjD3cva8A,,,,,
ChIJcd0yqfb_kT4R0Hz0PI-ejMc,shoe-centre,Shoe Centre شو سنتر,Malls,,mall;shopping;retail,,"H9VP+C2Q، Wadi al Udhaiba St، Muscat, Oman",Muscat,Oman,23.593596,58.385117,https://www.google.com/maps/place/?q=place_id:ChIJcd0yqfb_kT4R0Hz0PI-ejMc,,https://www.google.com/maps/place/?q=place_id:ChIJcd0yqfb_kT4R0Hz0PI-ejMc,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJcd0yqfb_kT4R0Hz0PI-ejMc,,,,https://www.google.com/maps/place/?q=place_id:ChIJcd0yqfb_kT4R0Hz0PI-ejMc,,,,,
ChIJO23UFIT3kT4Rz8rIbfxGUlA,shop-amir-bin-hamad-al-hassani-food,Shop Amir bin Hamad al-Hassani Food,Malls,,mall;shopping;retail,,"JH86+MHQ, Muscat, Oman",Muscat,Oman,23.616713,58.561469,https://www.google.com/maps/place/?q=place_id:ChIJO23UFIT3kT4Rz8rIbfxGUlA,+968 24 713056,https://www.google.com/maps/place/?q=place_id:ChIJO23UFIT3kT4Rz8rIbfxGUlA,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJO23UFIT3kT4Rz8rIbfxGUlA,,,,https://www.google.com/maps/place/?q=place_id:ChIJO23UFIT3kT4Rz8rIbfxGUlA,,,,,
ChIJiVkQ-Vj9jT4RSNDSXQilneY,siham-shoppin-centre,Siham shoppin centre مركز سهام للتسوق,Malls,,mall;shopping;retail,,"AlHail Roundabout, J66H+X8X، السيب‎، Oman",Muscat,Oman,23.612484,58.228363,https://www.google.com/maps/place/?q=place_id:ChIJiVkQ-Vj9jT4RSNDSXQilneY,+968 9631 4079,https://www.google.com/maps/place/?q=place_id:ChIJiVkQ-Vj9jT4RSNDSXQilneY,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJiVkQ-Vj9jT4RSNDSXQilneY,,,,https://www.google.com/maps/place/?q=place_id:ChIJiVkQ-Vj9jT4RSNDSXQilneY,,,,,
ChIJB1w4zMb_kT4RuXUtwNeVn78,souq-al-madina,Souq Al Madina,Malls,,mall;shopping;retail,,"2135 Way, Muscat, Oman",Muscat,Oman,23.599883,58.455133,https://souqalmadina.om/,+968 9599 1555,https://www.google.com/maps/place/?q=place_id:ChIJB1w4zMb_kT4RuXUtwNeVn78,,https://www.google.com/s2/favicons?domain=souqalmadina.om&sz=128,,,,ChIJB1w4zMb_kT4RuXUtwNeVn78,,,,https://souqalmadina.om/,,,,,
ChIJxSkpbQQAjj4RKavd4UlB9Gk,the-sultan-center-18th-november-st,The Sultan Center 18th November St.,Malls,,mall;shopping;retail,,"J928+P38, 18th November St, Muscat, Oman",Muscat,Oman,23.601780,58.365189,http://sultan-center.com/,+968 24 491163,https://www.google.com/maps/place/?q=place_id:ChIJxSkpbQQAjj4RKavd4UlB9Gk,,https://www.google.com/s2/favicons?domain=sultan-center.com&sz=128,,,,ChIJxSkpbQQAjj4RKavd4UlB9Gk,,,,http://sultan-center.com/,,,,,
ChIJly3Em_r4kT4RD3cYiQ-isiQ,the-sultan-center-qurum,The Sultan Center Qurum,Malls,,mall;shopping;retail,,"Al Qurum مسقط OM، Muscat 116, Oman",Muscat,Oman,23.606485,58.498964,https://oman.sultan-center.com/,+968 24 064507,https://www.google.com/maps/place/?q=place_id:ChIJly3Em_r4kT4RD3cYiQ-isiQ,,https://www.google.com/s2/favicons?domain=oman.sultan-center.com&sz=128,,,,ChIJly3Em_r4kT4RD3cYiQ-isiQ,,,,https://oman.sultan-center.com/,,,,,
ChIJP38jrZD9jT4Ra31tBYIT1ng,the-village,The Village,Malls,,mall;shopping;retail,,"Al Hail North, Seeb, Oman",Muscat,Oman,23.639841,58.243894,https://www.thevillageom.com/,+968 7733 0000,https://www.google.com/maps/place/?q=place_id:ChIJP38jrZD9jT4Ra31tBYIT1ng,,https://www.google.com/s2/favicons?domain=www.thevillageom.com&sz=128,,,,ChIJP38jrZD9jT4Ra31tBYIT1ng,,,,https://www.thevillageom.com/,,,,,
ChIJVeG01DL8jT4RaUY37rZXHSQ,the-walk,The Walk,Malls,,mall;shopping;retail,,"J7H8+FJC, Street 6, Muscat, Oman",Muscat,Oman,23.628694,58.266507,http://www.almouj.com/,+968 800 77776,https://www.google.com/maps/place/?q=place_id:ChIJVeG01DL8jT4RaUY37rZXHSQ,,https://www.google.com/s2/favicons?domain=www.almouj.com&sz=128,,,,ChIJVeG01DL8jT4RaUY37rZXHSQ,,,,http://www.almouj.com/,,,,,
ChIJzUJINk__kT4RDuWXFORdMFg,water-front-muscat,WATER-FRONT Muscat,Malls,,mall;shopping;retail,,"JF73+47X, Muscat, Oman",Muscat,Oman,23.612870,58.453220,http://www.waterfrontmuscat.com/,+968 9596 8732,https://www.google.com/maps/place/?q=place_id:ChIJzUJINk__kT4RDuWXFORdMFg,,https://www.google.com/s2/favicons?domain=www.waterfrontmuscat.com&sz=128,,,,ChIJzUJINk__kT4RDuWXFORdMFg,,,,http://www.waterfrontmuscat.com/,,,,,
ChIJmS_iyVX4kT4R9pDMre2RpPI,wattayah-shopping-centre,Wattayah Shopping Centre,Malls,,mall;shopping;retail,,"JG36+5CH, Muscat, Oman",Muscat,Oman,23.602936,58.511116,https://www.google.com/maps/place/?q=place_id:ChIJmS_iyVX4kT4R9pDMre2RpPI,,https://www.google.com/maps/place/?q=place_id:ChIJmS_iyVX4kT4R9pDMre2RpPI,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJmS_iyVX4kT4R9pDMre2RpPI,,,,https://www.google.com/maps/place/?q=place_id:ChIJmS_iyVX4kT4R9pDMre2RpPI,,,,,
ChIJx6w9zvfzkT4Rs2uiRH33nZQ,y-mart-2-0,Y Mart 2.0,Malls,,mall;shopping;retail,,"Yiti, Oman",Muscat,Oman,23.506614,58.654866,https://www.google.com/maps/place/?q=place_id:ChIJx6w9zvfzkT4Rs2uiRH33nZQ,+968 7725 1306,https://www.google.com/maps/place/?q=place_id:ChIJx6w9zvfzkT4Rs2uiRH33nZQ,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJx6w9zvfzkT4Rs2uiRH33nZQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJx6w9zvfzkT4Rs2uiRH33nZQ,,,,,
ChIJmTHi4q38jT4RGKBfFDWQKAk,yas-mart,Yas Mart,Malls,,mall;shopping;retail,,"بجوار مدرسه السيب العالميه، دوار السلام، Muscat, Oman",Muscat,Oman,23.644736,58.195929,https://www.google.com/maps/place/?q=place_id:ChIJmTHi4q38jT4RGKBfFDWQKAk,+968 24 282655,https://www.google.com/maps/place/?q=place_id:ChIJmTHi4q38jT4RGKBfFDWQKAk,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJmTHi4q38jT4RGKBfFDWQKAk,,,,https://www.google.com/maps/place/?q=place_id:ChIJmTHi4q38jT4RGKBfFDWQKAk,,,,,
ChIJGRuaKyP_kT4RYDLyrGsISZE,zakher-mall,Zakher Mall,Malls,,mall;shopping;retail,,"HCVV+G7G, Muscat, Oman",Muscat,Oman,23.593810,58.443201,https://www.google.com/maps/place/?q=place_id:ChIJGRuaKyP_kT4RYDLyrGsISZE,+968 24 489884,https://www.google.com/maps/place/?q=place_id:ChIJGRuaKyP_kT4RYDLyrGsISZE,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJGRuaKyP_kT4RYDLyrGsISZE,,,,https://www.google.com/maps/place/?q=place_id:ChIJGRuaKyP_kT4RYDLyrGsISZE,,,,,
ChIJxXwi4er5kT4RS_SpvhanzGQ,aa,aa,Malls,,mall;shopping;retail,,"Ruwi St, Muscat, Oman",Muscat,Oman,23.586474,58.545912,https://www.google.com/maps/place/?q=place_id:ChIJxXwi4er5kT4RS_SpvhanzGQ,+968 9297 9527,https://www.google.com/maps/place/?q=place_id:ChIJxXwi4er5kT4RS_SpvhanzGQ,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJxXwi4er5kT4RS_SpvhanzGQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJxXwi4er5kT4RS_SpvhanzGQ,,,,,
ChIJe0zqBIv9jT4RaBpkrKaYzdo,bein-sports-city-center-seeb,beIN Sports City Center Seeb,Malls,,mall;shopping;retail,,"City center, Muscat, Oman",Muscat,Oman,23.599198,58.248372,http://www.bein.net/,+968 24 547418,https://www.google.com/maps/place/?q=place_id:ChIJe0zqBIv9jT4RaBpkrKaYzdo,,https://www.google.com/s2/favicons?domain=www.bein.net&sz=128,,,,ChIJe0zqBIv9jT4RaBpkrKaYzdo,,,,http://www.bein.net/,,,,,
ChIJCR-VFnb_kT4RCSSJOAzEgOA,al-dhaman-hypermarket,الضمان هايبر ماركت AL-Dhaman Hypermarket,Malls,,mall;shopping;retail,,"Al Maha St, Muscat 133, Oman",Muscat,Oman,23.573930,58.416098,https://www.google.com/maps/place/?q=place_id:ChIJCR-VFnb_kT4RCSSJOAzEgOA,+968 7761 6605,https://www.google.com/maps/place/?q=place_id:ChIJCR-VFnb_kT4RCSSJOAzEgOA,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJCR-VFnb_kT4RCSSJOAzEgOA,,,,https://www.google.com/maps/place/?q=place_id:ChIJCR-VFnb_kT4RCSSJOAzEgOA,,,,,
ChIJXTqdPAD9jT4RFhZmnRpuLNQ,,سامان تايلند (فرع الخوض/المعبيله),Malls,,mall;shopping;retail,,J697+M34، السيب‎، Oman,Muscat,Oman,23.619128,58.212708,https://www.google.com/maps/place/?q=place_id:ChIJXTqdPAD9jT4RFhZmnRpuLNQ,+968 7210 2228,https://www.google.com/maps/place/?q=place_id:ChIJXTqdPAD9jT4RFhZmnRpuLNQ,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJXTqdPAD9jT4RFhZmnRpuLNQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJXTqdPAD9jT4RFhZmnRpuLNQ,,,,,
ChIJ9dhHxl37kT4RnVTquKT2IwY,,مركز الجودة والتوفير,Malls,,mall;shopping;retail,,"المحج، GGJ6+6RX, Al Amarat, Oman",Muscat,Oman,23.530611,58.512099,https://www.google.com/maps/place/?q=place_id:ChIJ9dhHxl37kT4RnVTquKT2IwY,,https://www.google.com/maps/place/?q=place_id:ChIJ9dhHxl37kT4RnVTquKT2IwY,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJ9dhHxl37kT4RnVTquKT2IwY,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9dhHxl37kT4RnVTquKT2IwY,,,,,
ChIJuU2LFUL9jT4RIhC666ZcCbc,qabas-mall,مركز تجاري Qabas Mall,Malls,,mall;shopping;retail,,"J7C6+PF8, Al Mauj St, Sib, Oman",Muscat,Oman,23.621790,58.261200,https://www.google.com/maps/place/?q=place_id:ChIJuU2LFUL9jT4RIhC666ZcCbc,,https://www.google.com/maps/place/?q=place_id:ChIJuU2LFUL9jT4RIhC666ZcCbc,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJuU2LFUL9jT4RIhC666ZcCbc,,,,https://www.google.com/maps/place/?q=place_id:ChIJuU2LFUL9jT4RIhC666ZcCbc,,,,,
ChIJB-gGbQD_kT4R1pDjdK7vA7k,,مركز تسوق,Malls,,mall;shopping;retail,,"HCRM+W3X, Muscat, Oman",Muscat,Oman,23.592361,58.432732,https://www.google.com/maps/place/?q=place_id:ChIJB-gGbQD_kT4R1pDjdK7vA7k,,https://www.google.com/maps/place/?q=place_id:ChIJB-gGbQD_kT4R1pDjdK7vA7k,,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,ChIJB-gGbQD_kT4R1pDjdK7vA7k,,,,https://www.google.com/maps/place/?q=place_id:ChIJB-gGbQD_kT4R1pDjdK7vA7k,,,,,
ChIJ172BzA_9jT4RCBdGkuFPjtU,,مركز جمال الموالح ش م م,Malls,,mall;shopping;retail,,"Seeb, Oman",Muscat,Oman,23.606039,58.224530,https://markazjamal.com/,+968 9950 9672,https://www.google.com/maps/place/?q=place_id:ChIJ172BzA_9jT4RCBdGkuFPjtU,,https://www.google.com/s2/favicons?domain=markazjamal.com&sz=128,,,,ChIJ172BzA_9jT4RCBdGkuFPjtU,,,,https://markazjamal.com/,,,,,
ChIJEY0zKAD9jT4Rye3_4LsLxq8,sultan-shopping-center-hail-south,مركز سلطان للتسوق الحيل الجنوبية Sultan Shopping Center Hail South,Malls,,mall;shopping;retail,,"J67M+G3J 2, Sib, Oman",Muscat,Oman,23.613846,58.232637,https://oman.sultan-center.com/,,https://www.google.com/maps/place/?q=place_id:ChIJEY0zKAD9jT4Rye3_4LsLxq8,,https://www.google.com/s2/favicons?domain=oman.sultan-center.com&sz=128,,,,ChIJEY0zKAD9jT4Rye3_4LsLxq8,,,,https://oman.sultan-center.com/,,,,,
