id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,specialties,service_area,min_budget,lead_time,venue_affiliations,portfolio_url,languages,years_in_business,license_no,whatsapp
ChIJcbtjw7j9jT4RKvcciW3JjZI,oman-events-calendar,Oman Events Calendar,Events,,events;event planner;wedding;corporate,,"J7J8+9C4, Muscat, Oman",Muscat,Oman,23.630886,58.266083,https://www.google.com/maps/place/?q=place_id:ChIJcbtjw7j9jT4RKvcciW3JjZI,https://www.google.com/maps/place/?q=place_id:ChIJcbtjw7j9jT4RKvcciW3JjZI,+968 9207 6353,https://www.google.com/maps/place/?q=place_id:ChIJcbtjw7j9jT4RKvcciW3JjZI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJFbR0U5D_kT4ROhgRo-8BtiU,oman-events-company-events-and-wedding-planner-in-oman,Oman Events Company | Events and Wedding planner in Oman,Events,,events;event planner;wedding;corporate,,"4726 Al Khuwair St, Muscat 117, Oman",Muscat,Oman,23.596486,58.434366,https://www.google.com/maps/place/?q=place_id:ChIJFbR0U5D_kT4ROhgRo-8BtiU,https://omaneventscompany.com/,+968 9709 8681,https://omaneventscompany.com/,https://www.google.com/s2/favicons?domain=omaneventscompany.com&sz=128,,,,,,,,,,,,,5.00,,,,,,7,Google,,2025-10-04,,,,,,,,,,,
ChIJP_AxxSP_kT4R1mVyv1oWVe8,orbit-events-management,Orbit Events Management,Events,,events;event planner;wedding;corporate,,"Muscat, Oman",Muscat,Oman,23.589879,58.443859,https://www.google.com/maps/place/?q=place_id:ChIJP_AxxSP_kT4R1mVyv1oWVe8,http://orbit-events.com/,+968 9249 5757,http://orbit-events.com/,https://www.google.com/s2/favicons?domain=orbit-events.com&sz=128,,,,,,,,,,,,,5.00,,,,,,5,Google,,2025-10-04,,,,,,,,,,,
ChIJrehUmE7_kT4R6e9x8YrAMKY,orbit-leading-projects-llc,Orbit Leading Projects LLC,Events,,events;event planner;wedding;corporate,,"1st Floor, MIC Building, Al Khuwair St, Muscat 133, Oman",Muscat,Oman,23.596503,58.428116,https://www.google.com/maps/place/?q=place_id:ChIJrehUmE7_kT4R6e9x8YrAMKY,http://orbit-events.com/,+968 9249 5757,http://orbit-events.com/,https://www.google.com/s2/favicons?domain=orbit-events.com&sz=128,,,,,,,,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,
ChIJtQEqmoz_kT4RUjANKzHOdpQ,pioneer-events,PIONEER EVENTS,Events,,events;event planner;wedding;corporate,,"18th November St, Muscat, Oman",Muscat,Oman,23.598086,58.396345,https://www.google.com/maps/place/?q=place_id:ChIJtQEqmoz_kT4RUjANKzHOdpQ,http://www.pde-oman.com/,+968 9400 9402,http://www.pde-oman.com/,https://www.google.com/s2/favicons?domain=www.pde-oman.com&sz=128,,,,,,,,,,,,,4.90,,,,,,15,Google,,2025-10-04,,,,,,,,,,,
ChIJ8yFsue__kT4R7jACmvJ6WeA,prestige-event-management-services,PRESTIGE EVENT MANAGEMENT SERVICES برستيج لخدمات إدارة الفعاليات,Events,,events;event planner;wedding;corporate,,"44St. Azaiba, Sultanate of Oman, مسقط 111, Oman",Muscat,Oman,23.600817,58.385025,https://www.google.com/maps/place/?q=place_id:ChIJ8yFsue__kT4R7jACmvJ6WeA,https://www.google.com/maps/place/?q=place_id:ChIJ8yFsue__kT4R7jACmvJ6WeA,+968 24 492500,https://www.google.com/maps/place/?q=place_id:ChIJ8yFsue__kT4R7jACmvJ6WeA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.10,,,,,,22,Google,,2025-10-04,,,,,,,,,,,
ChIJK0tgnwj_kT4R_UITUzSmFy4,party-fever,Party Fever,Events,,events;event planner;wedding;corporate,,"OM Villa 22 شارع البركات Seeb OM, السيب‎ 137, Oman",Muscat,Oman,23.615699,58.215583,https://www.google.com/maps/place/?q=place_id:ChIJK0tgnwj_kT4R_UITUzSmFy4,http://www.partyfeveroman.com/,+968 24 180154,http://www.partyfeveroman.com/,https://www.google.com/s2/favicons?domain=www.partyfeveroman.com&sz=128,,,,,,,,,,,,,4.60,,,,,,195,Google,,2025-10-04,,,,,,,,,,,
ChIJVTkCaKb_kT4RwlKKUcYBnqM,party-world-oman,Party World Oman بارتي ورلد عمان,Events,,events;event planner;wedding;corporate,,"Noor Plaza, Al Barakat st, Way Number 2741, Al Hail South, Behind Dan Hypermarket, Muscat 111, Oman",Muscat,Oman,23.630024,58.211449,https://www.google.com/maps/place/?q=place_id:ChIJVTkCaKb_kT4RwlKKUcYBnqM,https://www.partyworldoman.com/,+968 9595 6795,https://www.partyworldoman.com/,https://www.google.com/s2/favicons?domain=www.partyworldoman.com&sz=128,,,,,,,,,,,,,4.00,,,,,,70,Google,,2025-10-04,,,,,,,,,,,
ChIJ-3jGhkr_kT4RLRdRXes0mNc,primera-ystilo-events-planning-management,Primera Ystilo Events Planning & Management,Events,,events;event planner;wedding;corporate,,"JF56+M49, Muscat, Oman",Muscat,Oman,23.609171,58.460374,https://www.google.com/maps/place/?q=place_id:ChIJ-3jGhkr_kT4RLRdRXes0mNc,http://instagram.com/primeraystilo,+968 9747 7140,http://instagram.com/primeraystilo,https://www.google.com/s2/favicons?domain=instagram.com&sz=128,,,,,,,,,,,,,4.30,,,,,,4,Google,,2025-10-04,,,,,,,,,,,
ChIJ-aZS9ZP_kT4R3ymr9n8KYN4,quarter-plate-hospitality-llc,Quarter Plate Hospitality LLC,Events,,events;event planner;wedding;corporate,,"Alliance Business Centers Network 22 706906, Muscat, Oman",Muscat,Oman,23.610222,58.497436,https://www.google.com/maps/place/?q=place_id:ChIJ-aZS9ZP_kT4R3ymr9n8KYN4,https://www.quarterplateoman.com/,+968 7927 7487,https://www.quarterplateoman.com/,https://www.google.com/s2/favicons?domain=www.quarterplateoman.com&sz=128,,,,,,,,,,,,,4.80,,,,,,16,Google,,2025-10-04,,,,,,,,,,,
ChIJ-_8_JMzkjT4R5--K5tNNSHI,silver-point-function-deccoration,SILVER POINT Function Deccoration,Events,,events;event planner;wedding;corporate,,"Souq St, Sib, Oman",Muscat,Oman,23.680646,58.184042,https://www.google.com/maps/place/?q=place_id:ChIJ-_8_JMzkjT4R5--K5tNNSHI,https://www.google.com/maps/place/?q=place_id:ChIJ-_8_JMzkjT4R5--K5tNNSHI,+968 9167 9186,https://www.google.com/maps/place/?q=place_id:ChIJ-_8_JMzkjT4R5--K5tNNSHI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.30,,,,,,4,Google,,2025-10-04,,,,,,,,,,,
ChIJp24M9fX5kT4Rjrohnnv2LIY,sk1010-events,SK1010 Events,Events,,events;event planner;wedding;corporate,,"Ruwi, Muscat 112, Oman",Muscat,Oman,23.599831,58.545117,https://www.google.com/maps/place/?q=place_id:ChIJp24M9fX5kT4Rjrohnnv2LIY,https://www.google.com/maps/place/?q=place_id:ChIJp24M9fX5kT4Rjrohnnv2LIY,+968 9854 4366,https://www.google.com/maps/place/?q=place_id:ChIJp24M9fX5kT4Rjrohnnv2LIY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.00,,,,,,4,Google,,2025-10-04,,,,,,,,,,,
ChIJXZFPf-kBjj4RGBCYgjewB9s,sr-events,SR Events,Events,,events;event planner;wedding;corporate,,"Grand Mosque St, Muscat 133, Oman",Muscat,Oman,23.580577,58.336930,https://www.google.com/maps/place/?q=place_id:ChIJXZFPf-kBjj4RGBCYgjewB9s,https://www.instagram.com/srevents.om/,+968 9591 2312,https://www.instagram.com/srevents.om/,https://www.google.com/s2/favicons?domain=www.instagram.com&sz=128,,,,,,,,,,,,,4.90,,,,,,33,Google,,2025-10-04,,,,,,,,,,,
ChIJ15jpQAD9jT4RrkUfZuyVZXQ,salaura-wedding-events-floristry,Salaura Wedding.Events.Floristry,Events,,events;event planner;wedding;corporate,,"Al Rauda St, Muscat, Oman",Muscat,Oman,23.656524,58.221639,https://www.google.com/maps/place/?q=place_id:ChIJ15jpQAD9jT4RrkUfZuyVZXQ,https://www.google.com/maps/place/?q=place_id:ChIJ15jpQAD9jT4RrkUfZuyVZXQ,+968 9772 4112,https://www.google.com/maps/place/?q=place_id:ChIJ15jpQAD9jT4RrkUfZuyVZXQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.50,,,,,,8,Google,,2025-10-04,,,,,,,,,,,
ChIJBWpRb2D9jT4R9dh3lm7yOgs,sar-events,Sar Events,Events,,events;event planner;wedding;corporate,,"J58W+5RR, Seeb, Oman",Muscat,Oman,23.615502,58.197115,https://www.google.com/maps/place/?q=place_id:ChIJBWpRb2D9jT4R9dh3lm7yOgs,https://www.google.com/maps/place/?q=place_id:ChIJBWpRb2D9jT4R9dh3lm7yOgs,+968 9430 4000,https://www.google.com/maps/place/?q=place_id:ChIJBWpRb2D9jT4R9dh3lm7yOgs,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJXwE5jA3ljT4Rw4nd3rULAtU,shawatialhail,Shawatialhail,Events,,events;event planner;wedding;corporate,,"Seeb, Oman",Muscat,Oman,23.683023,58.178546,https://www.google.com/maps/place/?q=place_id:ChIJXwE5jA3ljT4Rw4nd3rULAtU,https://www.google.com/maps/place/?q=place_id:ChIJXwE5jA3ljT4Rw4nd3rULAtU,+968 9921 6285,https://www.google.com/maps/place/?q=place_id:ChIJXwE5jA3ljT4Rw4nd3rULAtU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,
ChIJZyloOy35kT4Rm-rbi8QyxiY,sketch-international-llc,Sketch International LLC,Events,,events;event planner;wedding;corporate,,"AL Muthanna Square, Muscat 112, Oman",Muscat,Oman,23.593575,58.554077,https://www.google.com/maps/place/?q=place_id:ChIJZyloOy35kT4Rm-rbi8QyxiY,http://bespokefitout.com/,+968 9665 6972,http://bespokefitout.com/,https://www.google.com/s2/favicons?domain=bespokefitout.com&sz=128,,,,,,,,,,,,,4.90,,,,,,36,Google,,2025-10-04,,,,,,,,,,,
ChIJ-5M0g0H_kT4RT_NidmQLVoA,speaking-roses-oman,Speaking Roses oman,Events,,events;event planner;wedding;corporate,,"Muscat, Oman",Muscat,Oman,23.588586,58.442333,https://www.google.com/maps/place/?q=place_id:ChIJ-5M0g0H_kT4RT_NidmQLVoA,http://www.speakingroses.com/,+968 9808 4149,http://www.speakingroses.com/,https://www.google.com/s2/favicons?domain=www.speakingroses.com&sz=128,,,,,,,,,,,,,4.20,,,,,,9,Google,,2025-10-04,,,,,,,,,,,
ChIJa_L-8mwBjj4RBPyQiMxlK1U,synerggie-group,Synerggie Group,Events,,events;event planner;wedding;corporate,,"Ghala Near Centara Hotel, H9P9+FP2, Muscat, Oman",Muscat,Oman,23.586139,58.369271,https://www.google.com/maps/place/?q=place_id:ChIJa_L-8mwBjj4RBPyQiMxlK1U,https://www.google.com/maps/place/?q=place_id:ChIJa_L-8mwBjj4RBPyQiMxlK1U,+968 9521 3236,https://www.google.com/maps/place/?q=place_id:ChIJa_L-8mwBjj4RBPyQiMxlK1U,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,3,Google,,2025-10-04,,,,,,,,,,,
ChIJlSVQ-Zn_kT4R7QTKWEV8IBU,tara-atkinson-photography-corporate-editorial-vip-events-studio-photography-creative-director,"Tara Atkinson Photography Corporate, Editorial, VIP Events, Studio Photography / Creative Director",Events,,events;event planner;wedding;corporate,,"شارع الضيافة، Muscat, Oman",Muscat,Oman,23.596560,58.426643,https://www.google.com/maps/place/?q=place_id:ChIJlSVQ-Zn_kT4R7QTKWEV8IBU,http://www.tara-photography.com/,+968 7938 5454,http://www.tara-photography.com/,https://www.google.com/s2/favicons?domain=www.tara-photography.com&sz=128,,,,,,,,,,,,,5.00,,,,,,9,Google,,2025-10-04,,,,,,,,,,,
ChIJH1jkmZb_kT4RAcikN5oVEW4,taraneem-events,Taraneem Events,Events,,events;event planner;wedding;corporate,,"H9GM+4CQ, Al Ghubrah St, Muscat, Oman",Muscat,Oman,23.575337,58.383623,https://www.google.com/maps/place/?q=place_id:ChIJH1jkmZb_kT4RAcikN5oVEW4,https://www.google.com/maps/place/?q=place_id:ChIJH1jkmZb_kT4RAcikN5oVEW4,+968 9194 7160,https://www.google.com/maps/place/?q=place_id:ChIJH1jkmZb_kT4RAcikN5oVEW4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,3,Google,,2025-10-04,,,,,,,,,,,
ChIJB_31ULz_kT4RHf8WgWNjdxQ,the-5th-direction-oman,The 5th direction Oman,Events,,events;event planner;wedding;corporate,,"شارع بوشر ١، مسقط،، Oman, مسقط، Oman",Muscat,Oman,23.590742,58.413332,https://www.google.com/maps/place/?q=place_id:ChIJB_31ULz_kT4RHf8WgWNjdxQ,https://www.google.com/maps/place/?q=place_id:ChIJB_31ULz_kT4RHf8WgWNjdxQ,+968 9727 2323,https://www.google.com/maps/place/?q=place_id:ChIJB_31ULz_kT4RHf8WgWNjdxQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,3.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,
ChIJcc29jJT5kT4REe1b8kuqKow,the-desi-pride-oman,The Desi Pride Oman,Events,,events;event planner;wedding;corporate,,"Ruwi, Muscat 100, Oman",Muscat,Oman,23.600091,58.550719,https://www.google.com/maps/place/?q=place_id:ChIJcc29jJT5kT4REe1b8kuqKow,https://www.thedesipride.com/,+968 7938 6570,https://www.thedesipride.com/,https://www.google.com/s2/favicons?domain=www.thedesipride.com&sz=128,,,,,,,,,,,,,4.80,,,,,,61,Google,,2025-10-04,,,,,,,,,,,
ChIJB4dSQRH_kT4RSd1LuxqzqnE,the-shade-luxury,The Shade Luxury,Events,,events;event planner;wedding;corporate,,"Al Mazoon St, Sib 900, Oman",Muscat,Oman,23.614588,58.222393,https://www.google.com/maps/place/?q=place_id:ChIJB4dSQRH_kT4RSd1LuxqzqnE,https://www.google.com/maps/place/?q=place_id:ChIJB4dSQRH_kT4RSd1LuxqzqnE,+968 7900 8004,https://www.google.com/maps/place/?q=place_id:ChIJB4dSQRH_kT4RSd1LuxqzqnE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.70,,,,,,3,Google,,2025-10-04,,,,,,,,,,,
ChIJxXZun_UBjj4RqnSuapXw3oI,the-space-makers,The Space Makers,Events,,events;event planner;wedding;corporate,,"Ghala, Muscat, Oman",Muscat,Oman,23.580560,58.336983,https://www.google.com/maps/place/?q=place_id:ChIJxXZun_UBjj4RqnSuapXw3oI,https://spacemakers-om.com/,+968 9801 1371,https://spacemakers-om.com/,https://www.google.com/s2/favicons?domain=spacemakers-om.com&sz=128,,,,,,,,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,
ChIJE4NsBp7_kT4RoIFX-O0jkmU,tiara-events,Tiara Events,Events,,events;event planner;wedding;corporate,,"1947 Way, Muscat, Oman",Muscat,Oman,23.607150,58.458664,https://www.google.com/maps/place/?q=place_id:ChIJE4NsBp7_kT4RoIFX-O0jkmU,http://tiaraoman.com/,+968 9740 0040,http://tiaraoman.com/,https://www.google.com/s2/favicons?domain=tiaraoman.com&sz=128,,,,,,,,,,,,,4.00,,,,,,5,Google,,2025-10-04,,,,,,,,,,,
ChIJjzRm9ND5kT4R-NyfqxSJAq8,tiny-town,Tiny Town,Events,,events;event planner;wedding;corporate,,"JF78+588, Muscat, Oman",Muscat,Oman,23.613028,58.465740,https://www.google.com/maps/place/?q=place_id:ChIJjzRm9ND5kT4R-NyfqxSJAq8,https://www.google.com/maps/place/?q=place_id:ChIJjzRm9ND5kT4R-NyfqxSJAq8,+968 7721 2861,https://www.google.com/maps/place/?q=place_id:ChIJjzRm9ND5kT4R-NyfqxSJAq8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.60,,,,,,115,Google,,2025-10-04,,,,,,,,,,,
ChIJg1AnUzj_kT4Ryq06H36E-44,titan-events-entertainment,Titan Events & Entertainment,Events,,events;event planner;wedding;corporate,,"87, 1 شارع المها، مسقط 115, Oman",Muscat,Oman,23.567964,58.415063,https://www.google.com/maps/place/?q=place_id:ChIJg1AnUzj_kT4Ryq06H36E-44,http://www.titan-events.com/,+968 9757 7044,http://www.titan-events.com/,https://www.google.com/s2/favicons?domain=www.titan-events.com&sz=128,,,,,,,,,,,,,4.40,,,,,,30,Google,,2025-10-04,,,,,,,,,,,
ChIJbWdCjc_5kT4R7WMPzrn_nfM,today-oman-doodlezz-advertising,Today Oman - DoOdleZz Advertising,Events,,events;event planner;wedding;corporate,,"112 Ruwi St, Muscat 112, Oman",Muscat,Oman,23.595626,58.541655,https://www.google.com/maps/place/?q=place_id:ChIJbWdCjc_5kT4R7WMPzrn_nfM,https://todayoman.com/,+968 9302 9393,https://todayoman.com/,https://www.google.com/s2/favicons?domain=todayoman.com&sz=128,,,,,,,,,,,,,4.80,,,,,,125,Google,,2025-10-04,,,,,,,,,,,
ChIJaSdgE6b_kT4RHV2o0YzRjww,ubar-conferences-events,UBAR conferences & events,Events,,events;event planner;wedding;corporate,,"Dohat Al Adab St, Muscat Grand Mall, Tilal Building 6, Level 5, Al Khuwair, مسقط 136, Oman",Muscat,Oman,23.588165,58.413246,https://www.google.com/maps/place/?q=place_id:ChIJaSdgE6b_kT4RHV2o0YzRjww,http://www.ubarconferences.com/,+968 24 398767,http://www.ubarconferences.com/,https://www.google.com/s2/favicons?domain=www.ubarconferences.com&sz=128,,,,,,,,,,,,,3.70,,,,,,3,Google,,2025-10-04,,,,,,,,,,,
ChIJnya6FzX_kT4R7KMorMR-LYE,victoria-wonders-events,Victoria Wonders Events,Events,,events;event planner;wedding;corporate,,"3521 way, City Park Hotel Apartments, Business Center Office, شارع الخوير، مسقط، Oman",Muscat,Oman,23.596093,58.417827,https://www.google.com/maps/place/?q=place_id:ChIJnya6FzX_kT4R7KMorMR-LYE,https://www.google.com/search?q=Victoria+Wonders+Events,+968 9746 6006,https://www.google.com/search?q=Victoria+Wonders+Events,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJp-QvMQD9jT4Rx2hvOacJ_nI,vivacity-events-flowers-alhail,Vivacity Events & Flowers (Alhail),Events,,events;event planner;wedding;corporate,,"J6JW+XHQ, Al Rauda St, Sib, Oman",Muscat,Oman,23.632365,58.246763,https://www.google.com/maps/place/?q=place_id:ChIJp-QvMQD9jT4Rx2hvOacJ_nI,https://www.instagram.com/vivacity.events?igsh=MWw4NWt6ZHo3Zjl5cQ==,+968 9451 5701,https://www.instagram.com/vivacity.events?igsh=MWw4NWt6ZHo3Zjl5cQ==,https://www.google.com/s2/favicons?domain=www.instagram.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJbSy07Vr3kT4RwbXcztEHr00,wadi-kabir-enterprises,Wadi Kabir Enterprises,Events,,events;event planner;wedding;corporate,,"HHJ7+4GJ, 4813 Way, Muscat, Oman",Muscat,Oman,23.580325,58.563768,https://www.google.com/maps/place/?q=place_id:ChIJbSy07Vr3kT4RwbXcztEHr00,https://www.google.com/maps/place/?q=place_id:ChIJbSy07Vr3kT4RwbXcztEHr00,+968 9718 0999,https://www.google.com/maps/place/?q=place_id:ChIJbSy07Vr3kT4RwbXcztEHr00,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,2.90,,,,,,7,Google,,2025-10-04,,,,,,,,,,,
ChIJo0cwysD5kT4RB0Iuy38RLrs,xevents,Xevents,Events,,events;event planner;wedding;corporate,,"JF8G+PX, Muscat, Oman",Muscat,Oman,23.616813,58.477437,https://www.google.com/maps/place/?q=place_id:ChIJo0cwysD5kT4RB0Iuy38RLrs,https://xeventss.com/,+968 7208 1000,https://xeventss.com/,https://www.google.com/s2/favicons?domain=xeventss.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJx5SADQH9jT4RHnx0ULZfhr0,yazdan-event-mangment,Yazdan Event Mangment,Events,,events;event planner;wedding;corporate,,"J6F7+68M, Seeb, Oman",Muscat,Oman,23.623075,58.213288,https://www.google.com/maps/place/?q=place_id:ChIJx5SADQH9jT4RHnx0ULZfhr0,https://www.google.com/maps/place/?q=place_id:ChIJx5SADQH9jT4RHnx0ULZfhr0,+968 9703 0313,https://www.google.com/maps/place/?q=place_id:ChIJx5SADQH9jT4RHnx0ULZfhr0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,
ChIJr_3BxNv4kT4ReYs7LUhfxRE,ziad-for-organizing-concerts-festivals-and-events-management-tourism,"Ziad for organizing concerts, festivals and events management Tourism",Events,,events;event planner;wedding;corporate,,"Souk Al Ghubrah St, Muscat 112, Oman",Muscat,Oman,23.583523,58.400311,https://www.google.com/maps/place/?q=place_id:ChIJr_3BxNv4kT4ReYs7LUhfxRE,https://www.google.com/maps/place/?q=place_id:ChIJr_3BxNv4kT4ReYs7LUhfxRE,,https://www.google.com/maps/place/?q=place_id:ChIJr_3BxNv4kT4ReYs7LUhfxRE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.00,,,,,,14,Google,,2025-10-04,,,,,,,,,,,
ChIJ6ZwJ3YL_kT4R0xkTlNW6Keo,zoha-design,Zoha Design زها للتصميم,Events,,events;event planner;wedding;corporate,,"18th November St, Muscat, Oman",Muscat,Oman,23.596683,58.398021,https://www.google.com/maps/place/?q=place_id:ChIJ6ZwJ3YL_kT4R0xkTlNW6Keo,https://www.google.com/maps/place/?q=place_id:ChIJ6ZwJ3YL_kT4R0xkTlNW6Keo,,https://www.google.com/maps/place/?q=place_id:ChIJ6ZwJ3YL_kT4R0xkTlNW6Keo,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJB2AXCoSUrwwRdEXnl_aRMq0,elements-international,elements international,Events,,events;event planner;wedding;corporate,,"Building 2335, Al Khuwair, Way no 4726, Muscat 117, Oman",Muscat,Oman,23.580137,58.427374,https://www.google.com/maps/place/?q=place_id:ChIJB2AXCoSUrwwRdEXnl_aRMq0,https://omaneventscompany.com/,+968 9709 8681,https://omaneventscompany.com/,https://www.google.com/s2/favicons?domain=omaneventscompany.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJ8Y2C9XT_kT4RGJiQLSiHg90,modern-seasons-ent-bulevard,modern seasons ent. (bulevard),Events,,events;event planner;wedding;corporate,,"594618,58.385195 23 Alghobra, مسقط، Oman",Muscat,Oman,23.581218,58.394811,https://www.google.com/maps/place/?q=place_id:ChIJ8Y2C9XT_kT4RGJiQLSiHg90,https://www.google.com/maps/place/?q=place_id:ChIJ8Y2C9XT_kT4RGJiQLSiHg90,+968 9921 5154,https://www.google.com/maps/place/?q=place_id:ChIJ8Y2C9XT_kT4RGJiQLSiHg90,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJYYo1XAf_kT4Rcc7uuIXSqBk,nuun-events,nuun events,Events,,events;event planner;wedding;corporate,,"Bait Al Hail, Muscat 111, Oman",Muscat,Oman,23.593622,58.432516,https://www.google.com/maps/place/?q=place_id:ChIJYYo1XAf_kT4Rcc7uuIXSqBk,https://www.google.com/maps/place/?q=place_id:ChIJYYo1XAf_kT4Rcc7uuIXSqBk,+968 9906 6570,https://www.google.com/maps/place/?q=place_id:ChIJYYo1XAf_kT4Rcc7uuIXSqBk,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJJ0ZuXAX_kT4R4ht8OFk8dbs,,ابو شهاب الهلالي لتنظيم الحفلات,Events,,events;event planner;wedding;corporate,,"HCRH+43J, Muscat, Oman",Muscat,Oman,23.590340,58.427629,https://www.google.com/maps/place/?q=place_id:ChIJJ0ZuXAX_kT4R4ht8OFk8dbs,https://www.google.com/maps/place/?q=place_id:ChIJJ0ZuXAX_kT4R4ht8OFk8dbs,+968 9581 6636,https://www.google.com/maps/place/?q=place_id:ChIJJ0ZuXAX_kT4R4ht8OFk8dbs,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJh4sJYi77jT4Rj-hCwIg6uV0,,الأميرة الخدمات الأفراح,Events,,events;event planner;wedding;corporate,,"Wadi Bahayis St, Sib, Oman",Muscat,Oman,23.673341,58.191183,https://www.google.com/maps/place/?q=place_id:ChIJh4sJYi77jT4Rj-hCwIg6uV0,http://ameeraevents.com/,+968 9714 2690,http://ameeraevents.com/,https://www.google.com/s2/favicons?domain=ameeraevents.com&sz=128,,,,,,,,,,,,,4.50,,,,,,8,Google,,2025-10-04,,,,,,,,,,,
ChIJoY5PsxvljT4RMH4vwiiMSuI,,الشفق للخيام تاجيرالزينة,Events,,events;event planner;wedding;corporate,,"M5MH+873, shuq, Sib, Oman",Muscat,Oman,23.683262,58.178177,https://www.google.com/maps/place/?q=place_id:ChIJoY5PsxvljT4RMH4vwiiMSuI,https://www.google.com/maps/place/?q=place_id:ChIJoY5PsxvljT4RMH4vwiiMSuI,+968 9832 8887,https://www.google.com/maps/place/?q=place_id:ChIJoY5PsxvljT4RMH4vwiiMSuI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJ10KKxVEBjj4RkdJ9ewUb6cA,,النعمان لتنظيم الحفلات,Events,,events;event planner;wedding;corporate,,"18th November St, Muscat 406, Oman",Muscat,Oman,23.602264,58.370678,https://www.google.com/maps/place/?q=place_id:ChIJ10KKxVEBjj4RkdJ9ewUb6cA,https://instagram.com/alnoman.palace.hall?igshid=YmMyMTA2M2Y=,+968 9937 1513,https://instagram.com/alnoman.palace.hall?igshid=YmMyMTA2M2Y=,https://www.google.com/s2/favicons?domain=instagram.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJheNSzhf7jT4R91tEiaAnz4s,,بنت الفرح لـ خدمات الأفراح,Events,,events;event planner;wedding;corporate,,"M5FR+RG5, Wadi Al Bhaiyas St, Sib, Oman",Muscat,Oman,23.674518,58.191362,https://www.google.com/maps/place/?q=place_id:ChIJheNSzhf7jT4R91tEiaAnz4s,https://www.google.com/maps/place/?q=place_id:ChIJheNSzhf7jT4R91tEiaAnz4s,+968 7924 7397,https://www.google.com/maps/place/?q=place_id:ChIJheNSzhf7jT4R91tEiaAnz4s,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
