id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,response_time,service_area,emergency_hours,warranty,inspection_fee,whatsapp,booking_url,contact_url,open_24h,plumbing,electrical,ac_service,painting,locksmith,roofing,pest_control,cleaning,handyman,carpentry,masonry,appliance_repair,waterproofing,solar,approx_price_min,approx_price_max
ChIJlyWS3JX9jT4RPNJeDD7CS9g,golden-key-mowallah-al-khoud-seeb-muscat,Golden key .Mowallah Al Khoud seeb muscat,Home Maintenance and Repair,,home repair;maintenance;services,,"Al Maha petrol, Sib 555, Oman",Muscat,Oman,23.591613,58.203187,https://www.google.com/maps/place/?q=place_id:ChIJlyWS3JX9jT4RPNJeDD7CS9g,https://www.google.com/maps/place/?q=place_id:ChIJlyWS3JX9jT4RPNJeDD7CS9g,+968 9265 8023,https://www.google.com/maps/place/?q=place_id:ChIJlyWS3JX9jT4RPNJeDD7CS9g,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOlebueYqh9pD4XoEFcjHchWNBaMaM26q8SuGBA=w900-h900-p-k-no,,,,,★★★★☆ · Key duplication service,★★★★☆ · Key duplication service,,,,,,4.4,,,,,,88,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJm27AjIn5kT4RLiNOq5_EjUU,guardiantech-cctv,GuardianTech CCTV,Home Maintenance and Repair,,home repair;maintenance;services,,"Ruwi, Muscat 112, Oman",Muscat,Oman,23.599831,58.545117,https://www.google.com/maps/place/?q=place_id:ChIJm27AjIn5kT4RLiNOq5_EjUU,https://www.google.com/maps/place/?q=place_id:ChIJm27AjIn5kT4RLiNOq5_EjUU,+968 7954 7822,https://www.google.com/maps/place/?q=place_id:ChIJm27AjIn5kT4RLiNOq5_EjUU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipP_N-NxpPnpNnjtlZmkzuaLVBsQmuF_pssHslat=w900-h900-p-k-no,,,,,Electrical installation service,Electrical installation service,,,,,,,,,,,,,,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJHScBqYL_kT4R1au8u4ibP2U,hamad-al-hajry-trad-cont,HAMAD AL HAJRY TRAD. & CONT. حمد الحجري للتجارة والمقاولات,Home Maintenance and Repair,,home repair;maintenance;services,,"Muscat, Oman",Muscat,Oman,23.576788,58.418557,https://www.google.com/maps/place/?q=place_id:ChIJHScBqYL_kT4R1au8u4ibP2U,http://www.hamadalhajry.com/,+968 9014 7650,http://www.hamadalhajry.com/,https://www.google.com/s2/favicons?domain=www.hamadalhajry.com&sz=128,http://www.hamadalhajry.com/home/wp-content/uploads/2023/08/photo_construction-workers-surveying-site-370x370.jpg,,,,,,"Our company provides a single source of responsibility for our customers regarding the concept of engineering and construction of industrial and commercial projects. Taking into account individual customer needs and exceeding expectations in all aspects of the project are just a few of the ways we focus on satisfying our customers. Our company promotes the philosophy of the free flow of ideas while maintaining the increasing development of positive relationships at all levels of customer interaction. We are committed to providing a satisfying and rewarding experience for both client and employee by encouraging teamwork, creating meaningful…",,,,,,5,,,,,,6,Google,,10/4/2025,AC service;carpentry;cleaning;electrical;painting;pest control;plumbing,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,
ChIJyekPUi7_kT4RsMK_X4_qWl8,hlc-oman,HLC Oman,Home Maintenance and Repair,,home repair;maintenance;services,,"Al Khuwair St, Muscat 114, Oman",Muscat,Oman,23.596231,58.439854,https://www.google.com/maps/place/?q=place_id:ChIJyekPUi7_kT4RsMK_X4_qWl8,http://hlcoman.com/,+968 7277 0022,http://hlcoman.com/,https://www.google.com/s2/favicons?domain=hlcoman.com&sz=128,https://hlcoman.com/wp-content/uploads/2024/02/HLC_Logo-1-1.png,,,,,,Get quote Get Free Consultation! We are ready to answer right now! Sign up for a free consultation. I consent to the processing of personal data and agree with the user agreement and privacy policy,,,,,,5,,,,,,2,Google,,10/4/2025,,,,,,,,,https://hlcoman.com/contact-us/,Yes,,,,,,,,,,,,,,,,
ChIJY51SPAD5kT4RdSJNL0OfkJk,haji-shahzad-paswal,Haji shahzad paswal,Home Maintenance and Repair,,home repair;maintenance;services,,"HGQV+WPM, Muscat 112, Oman",Muscat,Oman,23.589835,58.544303,https://www.google.com/maps/place/?q=place_id:ChIJY51SPAD5kT4RdSJNL0OfkJk,https://www.google.com/maps/place/?q=place_id:ChIJY51SPAD5kT4RdSJNL0OfkJk,,https://www.google.com/maps/place/?q=place_id:ChIJY51SPAD5kT4RdSJNL0OfkJk,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqYiAtGUZkT8wMogzuffW2nxY67nbUbituLPuALjSXdYjqfiXGNNlQtGQzTRuvUoU-eyGsqnmv4EKo3I1Cqv0O3zSr6DUan5pHjUiyjJDvZkcp4SYE7qWvlKXUbmBQMQaAvNO_m=w900-h900-p-k-no,,,,,★★★★★ · Painter,★★★★★ · Painter,,,,,,5,,,,,,1,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJPw355Jr_kT4RbcrM2nRQaCI,home-design-contracting-and-engineering-consultancy,Home Design Contracting and Engineering Consultancy - هوم دزاين للمقاولات و الاستشارات الهندسية,Home Maintenance and Repair,,home repair;maintenance;services,,"HCF8+578, Muscat, Oman",Muscat,Oman,23.572981,58.415715,https://www.google.com/maps/place/?q=place_id:ChIJPw355Jr_kT4RbcrM2nRQaCI,https://www.google.com/maps/place/?q=place_id:ChIJPw355Jr_kT4RbcrM2nRQaCI,+968 9020 0210,https://www.google.com/maps/place/?q=place_id:ChIJPw355Jr_kT4RbcrM2nRQaCI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P16mIfmLQLR0ri4zdaPxXQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=275.31027&pitch=0&thumbfov=100,,,,,★★★★★ · Construction company,★★★★★ · Construction company,,,,,,5,,,,,,1,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJZak2ABL_kT4Rq2ncWGRff4o,house-seven-stars,House Seven Stars,Home Maintenance and Repair,,home repair;maintenance;services,,"HCWH+HHJ, Muscat, Oman",Muscat,Oman,23.59645,58.428905,https://www.google.com/maps/place/?q=place_id:ChIJZak2ABL_kT4Rq2ncWGRff4o,https://www.google.com/maps/place/?q=place_id:ChIJZak2ABL_kT4Rq2ncWGRff4o,+968 9713 2771,https://www.google.com/maps/place/?q=place_id:ChIJZak2ABL_kT4Rq2ncWGRff4o,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jc92jv52qumii7AjeDhHOg&cb_client=search.gws-prod.gps&w=900&h=900&yaw=207.0663&pitch=0&thumbfov=100,,,,,★★★★★ · Interior designer,★★★★★ · Interior designer,,,,,,5,,,,,,2,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJizgSZhZCVKgRxcZFlZnEMRA,innovative-solutions-trad-and-contr-spc-the-construction-company,INNOVATIVE SOLUTIONS TRAD AND CONTR SPC. The Construction Company.,Home Maintenance and Repair,,home repair;maintenance;services,,"Tamimah Building, Muscat 112, Oman",Muscat,Oman,23.600403,58.515655,https://www.google.com/maps/place/?q=place_id:ChIJizgSZhZCVKgRxcZFlZnEMRA,https://www.tamimiconstr.com/,+968 9556 1725,https://www.tamimiconstr.com/,https://www.google.com/s2/favicons?domain=www.tamimiconstr.com&sz=128,http://tamimiconstr.com/wp-content/uploads/2021/09/white_logo_transparent_background.png,,,,,"[et_pb_slide heading=""TAMIMI","[et_pb_slide heading=""TAMIMI TCC is Pakistan Engineering council licensed contractor with ability to deliver all type of construction works related to Roads, Housing, Telecom Tower, Oil & gas Pipe lines works.",,,,,,5,,,,,,5,Google,,10/4/2025,masonry;plumbing;solar,,,,,,,,https://tamimiconstr.com/contact-us/,,Yes,,,,,,,,,,Yes,,,Yes,,
ChIJG9duJ935kT4RVystPi9uKFc,jalan-interior-design,Jalan Interior Design,Home Maintenance and Repair,,home repair;maintenance;services,,"Unnamed Road, JF3R+RC2، مسقط، Oman",Muscat,Oman,23.60452,58.49103,https://www.google.com/maps/place/?q=place_id:ChIJG9duJ935kT4RVystPi9uKFc,https://www.google.com/maps/place/?q=place_id:ChIJG9duJ935kT4RVystPi9uKFc,,https://www.google.com/maps/place/?q=place_id:ChIJG9duJ935kT4RVystPi9uKFc,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aFd4Viel_Z4NqUblKh8v6Q&cb_client=search.gws-prod.gps&w=900&h=900&yaw=245.26605&pitch=0&thumbfov=100,,,,,★★★★★ · Construction company,★★★★★ · Construction company,,,,,,5,,,,,,2,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJhX8MycH_kT4RGW3FrbU3G38,joseph-villa,Joseph Villa,Home Maintenance and Repair,,home repair;maintenance;services,,"H9RR+RCQ, Muscat, Oman",Muscat,Oman,23.592079,58.391117,https://www.google.com/maps/place/?q=place_id:ChIJhX8MycH_kT4RGW3FrbU3G38,https://www.google.com/maps/place/?q=place_id:ChIJhX8MycH_kT4RGW3FrbU3G38,+968 9934 4569,https://www.google.com/maps/place/?q=place_id:ChIJhX8MycH_kT4RGW3FrbU3G38,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QOMXCtTrKMInfoxRyJXpRQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=276.5129&pitch=0&thumbfov=100,,,,,★★★★☆ · Home builder,★★★★☆ · Home builder,,,,,,3.8,,,,,,8,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ_7tMNwQAjj4RfFCnfpFL3XI,jotun-inspiration-centre-color-world,Jotun Inspiration Centre - Color World مركز جوتن لمزج الاصباغ,Home Maintenance and Repair,,home repair;maintenance;services,,"18th November St, Muscat, Oman",Muscat,Oman,23.601846,58.361587,https://www.google.com/maps/place/?q=place_id:ChIJ_7tMNwQAjj4RfFCnfpFL3XI,http://www.jotun.com/me,+968 24 494001,http://www.jotun.com/me,https://www.google.com/s2/favicons?domain=www.jotun.com&sz=128,https://www.jotun.com:443/siteassetsjot03/content---meia-only-blocks/2024/gcc24_01_1280x720.jpg,,,,,Discover premium Jotun paints for your interiors and exteriors. Explore a wide range of colours and products to beautify your home with trusted quality paints.,"Discover premium Jotun paints for your interiors and exteriors. Explore a wide range of colours and products to beautify your home with trusted quality paints. Jotun's new colour collection for the 2025 season, Nuances, celebrates the impact of subtle shades. The colour collecion showcases a collection of 30 colours in six families – blues, greys, peaches, yellows, beiges and greens – each featuring four nuances of varying intensity and one accent colour.",,,,,,3.9,,,,,,23,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ58w4YYj5kT4RtJsFeTupC-I,key-maker-best-key-solutions,KEY MAKER (BEST KEY SOLUTIONS),Home Maintenance and Repair,,home repair;maintenance;services,,"Al Hamariya Ruwi, مسقط 117, Oman",Muscat,Oman,23.58232,58.542741,https://www.google.com/maps/place/?q=place_id:ChIJ58w4YYj5kT4RtJsFeTupC-I,https://www.google.com/maps/place/?q=place_id:ChIJ58w4YYj5kT4RtJsFeTupC-I,+968 9624 9555,https://www.google.com/maps/place/?q=place_id:ChIJ58w4YYj5kT4RtJsFeTupC-I,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOhdHc1bI02GZJtmfchaSWFrS9NG_mT2or9EuY=w900-h900-p-k-no,,,,,★★★★☆ · Key duplication service,★★★★☆ · Key duplication service,,,,,,3.8,,,,,,4,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ0-NdwOn3kT4Rz7E6gihoQpE,key-maker-superkey-muscat,KEY MAKER 《superkey muscat 》,Home Maintenance and Repair,,home repair;maintenance;services,,"OM, مسقط 117, Oman",Muscat,Oman,23.588444,58.561861,https://www.google.com/maps/place/?q=place_id:ChIJ0-NdwOn3kT4Rz7E6gihoQpE,https://www.google.com/maps/place/?q=place_id:ChIJ0-NdwOn3kT4Rz7E6gihoQpE,+968 9628 6959,https://www.google.com/maps/place/?q=place_id:ChIJ0-NdwOn3kT4Rz7E6gihoQpE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNa4ZnuEJ6O-zey8KPhlWLIa365KEZmsO0B43Af=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.5,,,,,,48,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJO8M8JZz5kT4RNvXNs0M9PvI,key-making,KEY MAKING,Home Maintenance and Repair,,home repair;maintenance;services,,"39 WAY, Ruwi High St, مسقط 112, Oman",Muscat,Oman,23.588633,58.545202,https://www.google.com/maps/place/?q=place_id:ChIJO8M8JZz5kT4RNvXNs0M9PvI,https://www.google.com/maps/place/?q=place_id:ChIJO8M8JZz5kT4RNvXNs0M9PvI,+968 9941 4506,https://www.google.com/maps/place/?q=place_id:ChIJO8M8JZz5kT4RNvXNs0M9PvI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCgkgkfcG0x9Ssmm17KhKKSdRKjJJzEF0nlWu067TL2tAF_OdMA0825V49WepyRRbJ98rF1N-AQ0Nj8xtngQQ4cMZvxGdIwSEBtNUIJG7Pw6cEQKzsIQTy15NrPDqlDkqn9ecod-1omEFU=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,5,,,,,,3,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJg8WuveT_kT4RbwfAkiXDPWI,key-making,KEY MAKING,Home Maintenance and Repair,,home repair;maintenance;services,,"Near Al Khuwair Signal, Al Khuwair St, Muscat, Oman",Muscat,Oman,23.596916,58.443998,https://www.google.com/maps/place/?q=place_id:ChIJg8WuveT_kT4RbwfAkiXDPWI,https://www.google.com/maps/place/?q=place_id:ChIJg8WuveT_kT4RbwfAkiXDPWI,+968 9207 0972,https://www.google.com/maps/place/?q=place_id:ChIJg8WuveT_kT4RbwfAkiXDPWI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNaZKMslr5Ze5VQCKGOIuErW9SiTZqfe4Mclcdl=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.8,,,,,,13,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJw7AFtMf9jT4RvF9EWDkLX3w,key-masters,KEY MASTERS,Home Maintenance and Repair,,home repair;maintenance;services,,"Al Maha petrol station Next to Al Bahja Center, Al Mauj St, Muscat, Oman",Muscat,Oman,23.614607,58.247984,https://www.google.com/maps/place/?q=place_id:ChIJw7AFtMf9jT4RvF9EWDkLX3w,https://www.google.com/maps/place/?q=place_id:ChIJw7AFtMf9jT4RvF9EWDkLX3w,+968 7881 6141,https://www.google.com/maps/place/?q=place_id:ChIJw7AFtMf9jT4RvF9EWDkLX3w,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPEvNu94291nUW309GW91SNc9jBNZ8maVuydEYz=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,5,,,,,,73,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJFetC9Hj_kT4RN5qzJj1dTn8,key,Key,Home Maintenance and Repair,,home repair;maintenance;services,,"Al azaiba, Muscat 114, Oman",Muscat,Oman,23.592199,58.38468,https://www.google.com/maps/place/?q=place_id:ChIJFetC9Hj_kT4RN5qzJj1dTn8,https://www.google.com/maps/place/?q=place_id:ChIJFetC9Hj_kT4RN5qzJj1dTn8,+968 7874 0065,https://www.google.com/maps/place/?q=place_id:ChIJFetC9Hj_kT4RN5qzJj1dTn8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipN77_1TSJD1v4CFqgIP1cjX8UsC2v-OnGzz89aw=w900-h900-p-k-no,,,,,★★★★☆ · Key duplication service,★★★★☆ · Key duplication service,,,,,,3.9,,,,,,8,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJcWIRLkf9jT4Rl5-9cTgu_yE,key-makers-modern-al-hail,Key Makers Modern Al Hail,Home Maintenance and Repair,,home repair;maintenance;services,,"Al Hail North, SHumalia 322, Oman",Muscat,Oman,23.626662,58.236786,https://www.google.com/maps/place/?q=place_id:ChIJcWIRLkf9jT4Rl5-9cTgu_yE,https://www.google.com/maps/place/?q=place_id:ChIJcWIRLkf9jT4Rl5-9cTgu_yE,+968 9535 5484,https://www.google.com/maps/place/?q=place_id:ChIJcWIRLkf9jT4Rl5-9cTgu_yE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipN-qi806xCM5Jdl7QB1JOdxpxIPPLvBOJet_qCm=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.9,,,,,,12,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJGyEe-0H5kT4RGLfLiKN4goY,key-oman,Key Oman,Home Maintenance and Repair,,home repair;maintenance;services,,"OM, شارع الفرسان، مسقط 131, Oman",Muscat,Oman,23.591676,58.549138,https://www.google.com/maps/place/?q=place_id:ChIJGyEe-0H5kT4RGLfLiKN4goY,https://www.google.com/maps/place/?q=place_id:ChIJGyEe-0H5kT4RGLfLiKN4goY,+968 9261 7861,https://www.google.com/maps/place/?q=place_id:ChIJGyEe-0H5kT4RGLfLiKN4goY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOrSNWulvncA4tv2lTk8zeuEgXvbxGWO8lAiKzI=w900-h900-p-k-no,,,,,★★★★★ · Emergency locksmith service,★★★★★ · Emergency locksmith service,,,,,,4.5,,,,,,25,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpc2kaLv9jT4R2CxNLCX0_mY,key-duplication-mazoon-al-khoud,Key duplication Mazoon.Al khoud,Home Maintenance and Repair,,home repair;maintenance;services,,"Mazoon square. Mowallah Muscat OM, السيب‎ 555, Oman",Muscat,Oman,23.613293,58.213749,https://www.google.com/maps/place/?q=place_id:ChIJpc2kaLv9jT4R2CxNLCX0_mY,https://www.google.com/maps/place/?q=place_id:ChIJpc2kaLv9jT4R2CxNLCX0_mY,+968 7934 1010,https://www.google.com/maps/place/?q=place_id:ChIJpc2kaLv9jT4R2CxNLCX0_mY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonLVL1TUXSIOdiWe0-XI99u5oIug2EaSVdcjOhxnKyL3LHUclXhwZV-5j-9DGJUBcL065UMBP2l7jjMWB_UMn3BYkzU8ofUz6jC4shgOKbOxfzQOQCufycmi68odTMtnvmUL3LSQ=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.6,,,,,,57,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJc9tY58f9jT4RtAsF9SebcGI,key-duplication-al-hail,Key duplication al hail,Home Maintenance and Repair,,home repair;maintenance;services,,"Al Hail South, Seeb 121, Oman",Muscat,Oman,23.632246,58.228182,https://www.google.com/maps/place/?q=place_id:ChIJc9tY58f9jT4RtAsF9SebcGI,https://www.google.com/maps/place/?q=place_id:ChIJc9tY58f9jT4RtAsF9SebcGI,+968 7158 0442,https://www.google.com/maps/place/?q=place_id:ChIJc9tY58f9jT4RtAsF9SebcGI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nolFleYAiGqgqMa_KapEkghwrF3c4Y-p0xdFQqDQ3SMe4oECp_xD9V2aET_JX8SbF7Rz07YWwD64KjAuFkh2prhXnHkU17eNNnLDgmW5-jOh9AzCjVBkbdhnPizR7zV4PD7eCPiTQQ1T2Y=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.9,,,,,,149,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJD1z2w4f5kT4R8PTdKPV3O_0,key-maker-ruwi,Key maker Ruwi,Home Maintenance and Repair,,home repair;maintenance;services,,"3719 Way, Muscat 112, Oman",Muscat,Oman,23.590987,58.545808,https://www.google.com/maps/place/?q=place_id:ChIJD1z2w4f5kT4R8PTdKPV3O_0,https://www.google.com/maps/place/?q=place_id:ChIJD1z2w4f5kT4R8PTdKPV3O_0,+968 7800 5067,https://www.google.com/maps/place/?q=place_id:ChIJD1z2w4f5kT4R8PTdKPV3O_0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMnYrhc5bRCQdRGTnDqonPrO7esP4rOLBNnjv9b=w900-h900-p-k-no,,,,,★★★★★ · Locksmith,★★★★★ · Locksmith,,,,,,4.8,,,,,,14,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJhcivDtqjkD4RLX4JJEY04BQ,key-making-sur,Key making sur,Home Maintenance and Repair,,home repair;maintenance;services,,"Sur city, Sur 411, Oman",Muscat,Oman,22.579913,59.512061,https://www.google.com/maps/place/?q=place_id:ChIJhcivDtqjkD4RLX4JJEY04BQ,https://www.google.com/maps/place/?q=place_id:ChIJhcivDtqjkD4RLX4JJEY04BQ,+968 9240 4018,https://www.google.com/maps/place/?q=place_id:ChIJhcivDtqjkD4RLX4JJEY04BQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipO8d82QklPPlSWz0PBQbCplnDMri8ol9bN1aMuX=w900-h900-p-k-no,,,,,★★★★★ · Locksmith,★★★★★ · Locksmith,,,,,,4.8,,,,,,26,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ8TJfm_tCXz4R7gOO3AOZ7OI,kurtuba-lock-repairing-key-cutting,Kurtuba Lock Repairing & Key Cutting,Home Maintenance and Repair,,home repair;maintenance;services,,"Shop No 6, Belghujzooz building Number 5 - البدع - دبي - United Arab Emirates",Muscat,Oman,25.232743,55.278059,https://www.google.com/maps/place/?q=place_id:ChIJ8TJfm_tCXz4R7gOO3AOZ7OI,http://www.locksmithdubai.com/,+971 50 409 2786,http://www.locksmithdubai.com/,https://www.google.com/s2/favicons?domain=www.locksmithdubai.com&sz=128,https://www.locksmithdubai.com/wp-content/uploads/2016/08/banner.jpg,,,,,Locksmith Dubai offers you 24 hour locksmith services all over Dubai. We can reach your location within 30 minutes at any time. CALL US TODAY!,Locksmith Dubai offers you 24 hour locksmith services all over Dubai. We can reach your location within 30 minutes at any time. CALL US TODAY! Have you ever found yourself locked out of your home and don't know what to do next? We are one of the most professional Dubai locksmith services you will ever experience. We can assist you despite the nature of your emergency.,,,,,,4.5,,,,,,174,Google,,10/4/2025,carpentry;locksmith,,Yes,,Yes,,,,https://www.locksmithdubai.com/contact-us/,Yes,,,,,Yes,,,,,Yes,,,,,,
ChIJ_TGT0xn_kT4RGMtB_F5YNsM,lamasat-experience-llc,Lamasat Experience LLC,Home Maintenance and Repair,,home repair;maintenance;services,,"Office No-21, 2nd Floor, SHS TOWER, مسقط، Oman",Muscat,Oman,23.586644,58.370311,https://www.google.com/maps/place/?q=place_id:ChIJ_TGT0xn_kT4RGMtB_F5YNsM,https://lamasatexperience.com/,+968 9742 4232,https://lamasatexperience.com/,https://www.google.com/s2/favicons?domain=lamasatexperience.com&sz=128,https://img1.wsimg.com/isteam/ip/5311a107-7a91-49a0-bace-47b6d5761009/blob-939755b.png,,,,,,We have worked with homeowners and designers to produce work we think you'll love. Call us today and bring our project management skills and extensive construction experience to your next project.,,,,,,5,,,,,,6,Google,,10/4/2025,,,,,,,,,https://lamasatexperience.com/contact-us,,,,,,,,,,,,,,,,,
ChIJX5AQx_RrXz4R__jQD8ul-AI,locksmith-dubai,Locksmith Dubai,Home Maintenance and Repair,,home repair;maintenance;services,,Shop S06 - England X08 - مدينة دبي العالمية - England Cluster - دبي - United Arab Emirates,Muscat,Oman,25.172535,55.406615,https://www.google.com/maps/place/?q=place_id:ChIJX5AQx_RrXz4R__jQD8ul-AI,https://www.locksmithdubai.ae/,+971 55 448 3370,https://www.locksmithdubai.ae/,https://www.google.com/s2/favicons?domain=www.locksmithdubai.ae&sz=128,https://www.locksmithdubai.ae/images/something-for-someone-s.jpg,,,,,"Locksmith Dubai is a well known locksmith services provider located in the middle of Dubai. We provides 24 hours locksmith services in all the areas of Dubai like Dubai Marina, JBR, Palm Jumeirah,…","Locksmith Dubai is a well known locksmith services provider located in the middle of Dubai. We provides 24 hours locksmith services in all the areas of Dubai like Dubai Marina, JBR, Palm Jumeirah, Business Bay, Downtown Burj Dubai, Springs. we are dealing in door unlock, car unlock, safe unlock, key duplication, lost car key replacement, broken car key repairing and ignition repairing etc. Looking for a reliable locksmith near me in Dubai? Our expert Dubai locksmiths are available 24 hours a day, 7 days a week. Whether you're locked out or need your lock replaced, our certified team will reach your doorstep anywhere in Dubai in just 30…",$$,,,,,4.6,,,,,,566,Google,,10/4/2025,carpentry;locksmith,,Yes,,,,,,,Yes,,,,,Yes,,,,,Yes,,,,,,
ChIJlzpXe_xCXz4Rl__paaH07zo,locksmith-in-dubai,Locksmith In Dubai,Home Maintenance and Repair,,home repair;maintenance;services,,near big mosque - Al Bada' - Dubai - United Arab Emirates,Muscat,Oman,25.232994,55.277173,https://www.google.com/maps/place/?q=place_id:ChIJlzpXe_xCXz4Rl__paaH07zo,http://www.dubailocksmiths.com/,+971 55 768 9003,http://www.dubailocksmiths.com/,https://www.google.com/s2/favicons?domain=www.dubailocksmiths.com&sz=128,https://dubailocksmiths.com/images/OG.jpg,,,,,"24 hours locksmith in Dubai, Sharjah, Ajman, Ras Al-Khaimah, Al Ain, and Abu Dhabi. Call or WhatsApp: 055 768 9003.","24 hours locksmith in Dubai, Sharjah, Ajman, Ras Al-Khaimah, Al Ain, and Abu Dhabi. Call or WhatsApp: 055 768 9003. Locksmith in Dubai proudly offers 24-hour fast locksmith services for residential, commercial, and automotive needs across Dubai, Sharjah, Ajman, Ras Al-Khaimah, Al Ain, and Abu Dhabi. Our expert team ensures quick and reliable solutions to keep your property secure. Whether you’re locked out of your home, need a new set of keys, or require specialized commercial services, we are here to help.",,,,,,4.8,,,,,,304,Google,,10/4/2025,locksmith,,Yes,,,,,,https://www.dubailocksmiths.com/contact.php,Yes,,,,,Yes,,,,,,,,,,,
