id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,catering_types,per_person_price_range,min_order,tastings_available,delivery_fee,equipment_rental,menu_url,packages_url,inquiry_url,corporate_catering,wedding_catering,private_events,live_stations,buffet,delivery_available,setup_included,service_area,min_order_currency,min_order_amount,per_person_currency,per_person_min,per_person_max
ChIJL_sta_T9jT4RhaStfFGsFSA,ml-design-studio,ML Design Studio,Catering Services,,catering;events;food service,,"Alkhoud Oasis, asshabab street, Sib 111, Oman",Muscat,Oman,23.621121,58.212074,https://www.google.com/maps/place/?q=place_id:ChIJL_sta_T9jT4RhaStfFGsFSA,https://mldesignstudio.com/,+968 7177 6061,https://mldesignstudio.com/,https://mldesignstudio.com/wp-content/uploads/2024/05/cropped-cropped-Logo-MLV-4-scaled-1-120x120.png,https://mldesignstudio.com/wp-content/uploads/2024/05/cropped-cropped-Logo-MLV-4-scaled-1.png,,,,,Inspired by the lines and curves of Architecture Sustainable I Bespoke I Efficient I Professional Architecture meets Art +968 7177 6061 Our Specialization​ Team of experts that are marvels of modern…,"Inspired by the lines and curves of Architecture Sustainable I Bespoke I Efficient I Professional Architecture meets Art +968 7177 6061 Our Specialization​ Team of experts that are marvels of modern design. Our Recent Projects​ – Your Attractive Heading Your Attractive Heading Your Attractive Heading Welcome to ML Design Studio, where we specialize in consultation, planning, designing, and construction of small scale to large scale projects. With a focus on residential villas, showrooms, office buildings, restaurants, retail units, hotels, malls, mosques, training facilities, and storage…",,,corporate,,,5,,,,,,3,Google,,10/4/2025,,,,,,,,,https://mldesignstudio.com/contact-us/,Yes,,,,,,,,,,,,
ChIJ3UJoX_z_kT4RvYkKsa5R4Ho,maakulati,Maakulati مأكولاتي,Catering Services,,catering;events;food service,,"H9JW+MMH, Muscat, Oman",Muscat,Oman,23.581686,58.396739,https://www.google.com/maps/place/?q=place_id:ChIJ3UJoX_z_kT4RvYkKsa5R4Ho,https://www.google.com/maps/place/?q=place_id:ChIJ3UJoX_z_kT4RvYkKsa5R4Ho,+968 9224 0662,https://www.google.com/maps/place/?q=place_id:ChIJ3UJoX_z_kT4RvYkKsa5R4Ho,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZoD0bPQOUUS6FE89NzfW8NE-4iObjwYNVhIbOticb4g0W1MOGU5Uyrfyt48Z1J87n9R_O7uAXGei5Jm0mTJdR9E1yICyHvBouTdC_K_j95zCM_OH7KXwnz7W8jDy9GTyYaeQxkw=w900-h900-p-k-no,,,,,★★★★☆ · Restaurant,★★★★☆ · Restaurant,,,,,,4.4,,,,,,14,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJbYc1GDX9jT4RLn-h5Isn-dQ,mama-pasta-al-hail,Mama Pasta (Al Hail),Catering Services,,catering;events;food service,,"https://maps.app.goo.gl/VRVnTmpE8YMtgGvD6?g_st=iwb, Muscat 112, Oman",Muscat,Oman,23.624,58.219816,https://www.google.com/maps/place/?q=place_id:ChIJbYc1GDX9jT4RLn-h5Isn-dQ,https://www.google.com/maps/place/?q=place_id:ChIJbYc1GDX9jT4RLn-h5Isn-dQ,+968 7902 2810,https://www.google.com/maps/place/?q=place_id:ChIJbYc1GDX9jT4RLn-h5Isn-dQ,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipNUtmLDfGx0iFib9bkAjFS-7db2o1KmKmEz7YK9=w900-h900-p-k-no,,,,,★★★★★ · Italian restaurant,★★★★★ · Italian restaurant,,,,,,4.9,,,,,,25,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJu91GVy38jT4RyE5DThhVs6A,mani-s-cafe-al-mouj,Mani's Cafe Al Mouj مقهى مانيز كافيه,Catering Services,,catering;events;food service,,"Marsa 2، Muscat 130, Oman",Muscat,Oman,23.630172,58.269338,https://www.google.com/maps/place/?q=place_id:ChIJu91GVy38jT4RyE5DThhVs6A,https://www.google.com/maps/place/?q=place_id:ChIJu91GVy38jT4RyE5DThhVs6A,+968 9975 5912,https://www.google.com/maps/place/?q=place_id:ChIJu91GVy38jT4RyE5DThhVs6A,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipMycdXgL3rNWqQ1LrspbG0q77b5HESpg1WbDlNO=w900-h900-p-k-no,,,,,★★★★☆ · Cafe,★★★★☆ · Cafe,$$,,,,,4.3,,,,,,421,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJIzHTKGj3kT4RHTGjOyMLjQc,mehul-enterprises-l-l-c,Mehul Enterprises L.L.C,Catering Services,,catering;events;food service,,"Al Husaiah St, Muscat, Oman",Muscat,Oman,23.590783,58.568102,https://www.google.com/maps/place/?q=place_id:ChIJIzHTKGj3kT4RHTGjOyMLjQc,http://www.mehul-ent.com/,+968 24 810057,http://www.mehul-ent.com/,https://mehul-ent.com/wp-content/uploads/2021/08/cropped-logoicon-32x32.png,https://mehul-ent.com/wp-content/uploads/2021/07/logo1111-1024x196.png,,,,,,"We’re excited to announce Mehul Enterprises LLC is rebranding. While our name is changing, our commitment to exceptional products and services remains the same.",,,corporate,,,3.8,,,,,,44,Google,,10/4/2025,,,,,,,,,,Yes,,,,,,,,,,,,
ChIJXRXV6Uj_kT4RIt1vQ2F6-hY,melenzane-shati-al-qurum,Melenzane Shati Al Qurum,Catering Services,,catering;events;food service,,"Al Hasoon Building, Ground Floor، Hayy As Saruj، Muscat, Oman",Muscat,Oman,23.61111,58.45348,https://www.google.com/maps/place/?q=place_id:ChIJXRXV6Uj_kT4RIt1vQ2F6-hY,https://www.instagram.com/melenzaneomn/,+968 9126 3340,https://www.instagram.com/melenzaneomn/,https://static.cdninstagram.com/rsrc.php/v4/yI/r/VsNE-OHk_8a.png,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/483332381_1006895568029948_8352063852391889089_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=105&ccb=7-5&_nc_sid=bf7eb4&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=faq4SGXrb_cQ7kNvwEgGgWP&_nc_oc=AdkEcPrr_hqNN2Dqiph8lsdLm5rP4ETrAnaPJu1e6S1eAf2Bw0XWtKv6XPSH8KQcrZo&_nc_zt=24&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=00_Afc4pkP1LxTyc5NRFq4YBewOEwgWIrDO6IYy5jEfi9ZPmg&oe=68E72654,,,,,"26K Followers, 13 Following, 1,404 Posts - MELENZANE - We Cook Italian (@melenzaneomn) on Instagram: ""Italian fusion cuisine Delivery 🕛12:00pm-11:30pm Al Mouj Shati Al Qurum 🕕12:00pm-11:30pm 🚗:…","26K Followers, 13 Following, 1,404 Posts - MELENZANE - We Cook Italian (@melenzaneomn) on Instagram: ""Italian fusion cuisine Delivery 🕛12:00pm-11:30pm Al Mouj Shati Al Qurum 🕕12:00pm-11:30pm 🚗: @talabatom @tmdone""",$$$,,,Italian,,4.3,,,,,,773,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ43dpgWP9kT4R1mFZbBeMniI,mobile-phone-shop-darsait,Mobile phone shop darsait,Catering Services,,catering;events;food service,,"Darsait - al Bustan, Muscat 120, Oman",Muscat,Oman,23.617608,58.546081,https://www.google.com/maps/place/?q=place_id:ChIJ43dpgWP9kT4R1mFZbBeMniI,https://www.google.com/maps/place/?q=place_id:ChIJ43dpgWP9kT4R1mFZbBeMniI,+968 7915 5133,https://www.google.com/maps/place/?q=place_id:ChIJ43dpgWP9kT4R1mFZbBeMniI,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipOms2fSALHeRGHQIIhh6MNYFM4ScjXq-3JCwn2u=w900-h900-p-k-no,,,,,★★★★★ · Mobile caterer,★★★★★ · Mobile caterer,,,,,,5,,,,,,2,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJVTVi0xj_kT4RFc9-1WKmW-4,mooneteta-kitchen,Mooneteta Kitchen مطبخ مونة تيتا,Catering Services,,catering;events;food service,,"Bousher Heights Way 5705 Building 1/332, مسقط 133, Oman",Muscat,Oman,23.563443,58.404797,https://www.google.com/maps/place/?q=place_id:ChIJVTVi0xj_kT4RFc9-1WKmW-4,https://wa.me/c/96879992252,+968 9723 8983,https://wa.me/c/96879992252,https://static.whatsapp.net/rsrc.php/v4/yz/r/ujTY9i_Jhs1.png,https://static.whatsapp.net/rsrc.php/v4/yR/r/y8-PTBaP90a.png,,,,,Learn more about their products & services,"Learn more about their products & services Get help with anything, all with the safety and privacy on WhatsApp.",,,,Italian,,5,,,,,,1,Google,,10/4/2025,,,,,,,,,https://www.whatsapp.com/contact,,,,,,,,,,,,,
ChIJl2MgB_X_kT4RenEzqHbz89o,murooj-al-alia-llc,Murooj Al Alia LLC,Catering Services,,catering;events;food service,,"Al Ghubrah St, Muscat, Oman",Muscat,Oman,23.586478,58.412844,https://www.google.com/maps/place/?q=place_id:ChIJl2MgB_X_kT4RenEzqHbz89o,http://www.muroojalalia.com/,+968 9600 7714,http://www.muroojalalia.com/,https://muroojalalia.com/wp-content/uploads/2020/11/cropped-logo-light-32x32.png,https://muroojalalia.com/wp-content/uploads/2021/01/grilled-meat-skewers-chicken-shish-kebab-with-zucchini-tomatoes-red-onions-scaled.jpg,,,,,,"Murooj Al Alia is a renowned name as the best catering company in Oman. We cater to companies all over Oman. Murooj Al Alia has established a national reputation for exceptional food and presentation combined with outstanding service. From humble beginnings, Murooj Al Alia has grown to be the most sought after organization in the field of catering.",,,,,,4.4,,,,,,7,Google,,10/4/2025,,,,,,,,,https://muroojalalia.com/contact/,,,,,,,,,,,,,
ChIJmXu6VjD_kT4RyhYRo0lweU4,muscat-catering,Muscat Catering,Catering Services,,catering;events;food service,,"HFX3+JHQ, Muscat, Oman",Muscat,Oman,23.599082,58.453972,https://www.google.com/maps/place/?q=place_id:ChIJmXu6VjD_kT4RyhYRo0lweU4,https://www.google.com/maps/place/?q=place_id:ChIJmXu6VjD_kT4RyhYRo0lweU4,+968 22 060085,https://www.google.com/maps/place/?q=place_id:ChIJmXu6VjD_kT4RyhYRo0lweU4,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KTz_qpJG-mLpM47KLma9Bw&cb_client=search.gws-prod.gps&w=900&h=900&yaw=291.3359&pitch=0&thumbfov=100,,,,,★★★★☆ · Catering food and drink supplier,★★★★☆ · Catering food and drink supplier,,,,,,4,,,,,,1,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ67GieD39jT4RAlgF0WEP8Ok,negar-event,Negar Event,Catering Services,,catering;events;food service,,"Al Hail North, Seeb 315, Oman",Muscat,Oman,23.637128,58.227787,https://www.google.com/maps/place/?q=place_id:ChIJ67GieD39jT4RAlgF0WEP8Ok,https://www.google.com/maps/place/?q=place_id:ChIJ67GieD39jT4RAlgF0WEP8Ok,+968 7732 4002,https://www.google.com/maps/place/?q=place_id:ChIJ67GieD39jT4RAlgF0WEP8Ok,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipMq2WRvvP0bP08YN_y_DDNEGWklCdTIn-8hn2ey=w900-h900-p-k-no,,,,,★★★★★ · Event planner,★★★★★ · Event planner,,,,,,5,,,,,,2,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJfWwLI5D_jT4RywnkUQPub4k,new-catering-unit,New Catering Unit,Catering Services,,catering;events;food service,,"Unnamed Road, J834+PCM، مسقط، Oman",Muscat,Oman,23.604333,58.30604,https://www.google.com/maps/place/?q=place_id:ChIJfWwLI5D_jT4RywnkUQPub4k,https://www.google.com/maps/place/?q=place_id:ChIJfWwLI5D_jT4RywnkUQPub4k,,https://www.google.com/maps/place/?q=place_id:ChIJfWwLI5D_jT4RywnkUQPub4k,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNpOARraPPiKQry_uKNBlxFWgMMmGq0OCBXpwYz0cthJyi1unBa-GqQEdhI0ofAC1BAJjbN10wKmXSm-iipXO80-ClmY3SrfnJ6eyeqfZyaYPnuo4URZQN77CNw5S7tAunlgE=w900-h900-p-k-no,,,,,★★★★★ · Caterer,★★★★★ · Caterer,,,,,,4.6,,,,,,41,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJNRYZrhkAjj4RXf3IK8tJUOo,oua-retail-scs-azaiba,OUA Retail - SCS Azaiba,Catering Services,,catering;events;food service,,"Sultan Qaboos St, Muscat, Oman",Muscat,Oman,23.589741,58.362459,https://www.google.com/maps/place/?q=place_id:ChIJNRYZrhkAjj4RXf3IK8tJUOo,http://ouaoman.com/,+968 24 495157,http://ouaoman.com/,https://www.ouaoman.com/wp-content/themes/mmioman/img/favicons/favicon-32x32.png,https://www.ouaoman.com/wp-content/uploads/2016/10/slide-img01.jpg,,,,,,Oman United Agencies LLC (OUA) has a long and distinguished history since its formation in the Sultanate of Oman.,,,corporate,,,4.2,,,,,,148,Google,,10/4/2025,,,,,,,,,https://www.ouaoman.com/#info,Yes,,,,,,,,,,,,
ChIJa91HyGsBjj4R1hCPfjHJkDE,oceania-trading-corporation,Oceania Trading Corporation أوشينيا,Catering Services,,catering;events;food service,,"Way 6211 Building 836, Airport Heights, مسقط 211, Oman",Muscat,Oman,23.580768,58.337175,https://www.google.com/maps/place/?q=place_id:ChIJa91HyGsBjj4R1hCPfjHJkDE,http://oceania.om/,+968 24 200004,http://oceania.om/,https://oceania.om/wp-content/uploads/2020/10/cropped-favicon-32x32.png,https://oceania.om/wp-content/uploads/2023/07/julius-yls-VNgMlJhRDM4-unsplash-1024x681.jpg,,,,,,"A full service, integrated communications company, Oceania is Omani born and bred. Established in 2009, the company has quickly earned a reputation as a reliable creative solutions provider for a host of services. In the short time since we began our operations we have served a discerning clientele from the government as well as the private sector with distinction. Growing rapidly from humble beginnings we are a Riyada company and as such we aim to give back on every project we work on so that others may grow the way that we have. Offering solutions that are delivered on time with the highest…",,,delivery;corporate,Omani,,3.5,,,,,,2,Google,,10/4/2025,,,,,,,,,,Yes,,,,,Yes,,,,,,,
ChIJV6ihGnT3kT4RwlmNxP6XyIQ,oman-catering-company,Oman Catering Company,Catering Services,,catering;events;food service,,"Unnamed Road, Muscat, Oman",Muscat,Oman,23.594577,58.555189,https://www.google.com/maps/place/?q=place_id:ChIJV6ihGnT3kT4RwlmNxP6XyIQ,https://www.google.com/maps/place/?q=place_id:ChIJV6ihGnT3kT4RwlmNxP6XyIQ,,https://www.google.com/maps/place/?q=place_id:ChIJV6ihGnT3kT4RwlmNxP6XyIQ,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TZJ-2UZqB4_ZR4zpwS7ZTQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=85.02101&pitch=0&thumbfov=100,,,,,★★★★★ · Catering food and drink supplier,★★★★★ · Catering food and drink supplier,,,,,,4.7,,,,,,18,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJFbR0U5D_kT4ROhgRo-8BtiU,oman-events-company-events-and-wedding-planner-in-oman,Oman Events Company | Events and Wedding planner in Oman,Catering Services,,catering;events;food service,,"4726 Al Khuwair St, Muscat 117, Oman",Muscat,Oman,23.596486,58.434366,https://www.google.com/maps/place/?q=place_id:ChIJFbR0U5D_kT4ROhgRo-8BtiU,https://omaneventscompany.com/,+968 9709 8681,https://omaneventscompany.com/,https://omaneventscompany.com/wp-content/uploads/2025/07/cropped-Oman-Events-Company-logo-32x32.png,https://omaneventscompany.com/wp-content/uploads/2025/07/Oman-Events-Company-logo-1-e1751440860404.png,,,,,"Oman Events Company offers premium event planning in Oman. Corporate events, weddings, concerts, exhibitions, VIP gatherings—14+ years of seamless, creative execution.","Oman Events Company offers premium event planning in Oman. Corporate events, weddings, concerts, exhibitions, VIP gatherings—14+ years of seamless, creative execution. At Oman Events Company, we turn moments into unforgettable experiences. With over 14 years of expertise, we are proud to be known as the best event planner in Oman, delivering flawless event execution across Muscat and beyond. Whether it’s a large-scale corporate function, an elegant wedding, or a world-class exhibition, we’re the team businesses and families trust to bring their vision to life.",,,delivery;setup included;corporate;wedding;private events,International,,5,,,,,,7,Google,,10/4/2025,,,,,,,,,https://omaneventscompany.com/entertainment-booking/,Yes,Yes,Yes,,,Yes,Yes,,,,,,
ChIJrehUmE7_kT4R6e9x8YrAMKY,orbit-leading-projects-llc,Orbit Leading Projects LLC,Catering Services,,catering;events;food service,,"1st Floor, MIC Building, Al Khuwair St, Muscat 133, Oman",Muscat,Oman,23.596503,58.428116,https://www.google.com/maps/place/?q=place_id:ChIJrehUmE7_kT4R6e9x8YrAMKY,http://orbit-events.com/,+968 9249 5757,http://orbit-events.com/,https://www.orbit-events.com/wp-content/uploads/2021/09/logo-150x76.png,https://www.orbit-events.com/wp-content/uploads/2021/11/AboutCS4-e1724846903177.jpg,,,,,Orbit Events is a top event planning company Oman. Our expert event planner in Oman handles every detail to ensure your events are memorable. Contact us now!,"Orbit Events is a top event planning company Oman. Our expert event planner in Oman handles every detail to ensure your events are memorable. Contact us now! An aspiring and passionately driven MSME, we strive to deliver ‘value for money’ services & products. Each division is headed by professionals who have made their presence felt in their respective industry segments.",,,corporate,Arabic;Omani,,5,,,,,,2,Google,,10/4/2025,,,,,,,,,https://www.orbit-events.com/contact-us/,Yes,,,,,,,,,,,,
ChIJ8yFsue__kT4R7jACmvJ6WeA,prestige-event-management-services,PRESTIGE EVENT MANAGEMENT SERVICES برستيج لخدمات إدارة الفعاليات,Catering Services,,catering;events;food service,,"44St. Azaiba, Sultanate of Oman, مسقط 111, Oman",Muscat,Oman,23.600817,58.385025,https://www.google.com/maps/place/?q=place_id:ChIJ8yFsue__kT4R7jACmvJ6WeA,https://www.google.com/maps/place/?q=place_id:ChIJ8yFsue__kT4R7jACmvJ6WeA,+968 24 492500,https://www.google.com/maps/place/?q=place_id:ChIJ8yFsue__kT4R7jACmvJ6WeA,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipPLtaJOtR1HHFqVR3TrsIzFrmw2l3nB5nrhQc_0=w900-h900-p-k-no,,,,,★★★★☆ · Event planner,★★★★☆ · Event planner,,,,,,4.1,,,,,,22,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJdVEYdu74kT4Riwdqzo15KbE,pizza-hut,Pizza Hut,Catering Services,,catering;events;food service,,"Building No, 5214 Al Nahdah St, Muscat 113, Oman",Muscat,Oman,23.611394,58.495393,https://www.google.com/maps/place/?q=place_id:ChIJdVEYdu74kT4Riwdqzo15KbE,https://www.oman.pizzahut.me/?utm_source=Google&utm_medium=Yext&utm_campaign=OM021,+968 24 822500,https://www.oman.pizzahut.me/?utm_source=Google&utm_medium=Yext&utm_campaign=OM021,https://www.oman.pizzahut.me/favicon.ico,https://www.omanobserver.om/omanobserver/uploads/images/2024/07/21/2723587.jpg,,,,,Order delicious pizza online with pizza hut Oman,Order delicious pizza online with pizza hut Oman,$$,,delivery,Italian,,4.2,,,,,,1271,Google,,10/4/2025,,,,,,,,,,,,,,,Yes,,,,,,,
ChIJ9YZLWqj_kT4RnA2rmHsNY_s,pizza-hut,Pizza Hut,Catering Services,,catering;events;food service,,"Rex Road, Shop No:127, شارع البرج، مسقط 113, Oman",Muscat,Oman,23.603193,58.539848,https://www.google.com/maps/place/?q=place_id:ChIJ9YZLWqj_kT4RnA2rmHsNY_s,https://www.oman.pizzahut.me/?utm_source=Google&utm_medium=Yext&utm_campaign=OM007,+968 24 822500,https://www.oman.pizzahut.me/?utm_source=Google&utm_medium=Yext&utm_campaign=OM007,https://www.oman.pizzahut.me/favicon.ico,https://www.omanobserver.om/omanobserver/uploads/images/2024/07/21/2723587.jpg,,,,,Order delicious pizza online with pizza hut Oman,Order delicious pizza online with pizza hut Oman,$$,,delivery,Italian,,4.1,,,,,,353,Google,,10/4/2025,,,,,,,,,,,,,,,Yes,,,,,,,
ChIJ6cj_McD5kT4R09_2ZMbRr5Y,pizza-modo-ruwi,Pizza Modo Ruwi,Catering Services,,catering;events;food service,,"2996 Way, Muscat 112, Oman",Muscat,Oman,23.595601,58.544611,https://www.google.com/maps/place/?q=place_id:ChIJ6cj_McD5kT4R09_2ZMbRr5Y,https://pizzamodo.com/,+968 7119 8684,https://pizzamodo.com/,https://pizzamodo.com/wp-content/uploads/2024/11/cropped-2-Copy-32x32.png,https://pizzamodo.com/wp-content/uploads/2023/10/modo-logo-1-300x300.png,,,,,,"Price Based Country test mode enabled for testing Pakistan. You should do tests on private browsing mode. Browse in private with Firefox , Chrome and Safari",,,,Italian;Omani,,4.4,,,,,,189,Google,,10/4/2025,,,,,,,https://pizzamodo.com/wp-content/uploads/2025/08/Pizza-Modo-17.pdf,https://pizzamodo.com/wp-content/uploads/2025/05/pdf-menu.pdf,https://pizzamodo.com/wp-content/uploads/2025/05/pdf-menu.pdf,,,,,,,,,,,,,
ChIJPXFwERD_kT4RXjjgsuMJTnk,pure-food-filipino-restaurant-catering,Pure Food Filipino Restaurant & Catering,Catering Services,,catering;events;food service,,"HCRH+WPQ, Muscat, Oman",Muscat,Oman,23.592326,58.429367,https://www.google.com/maps/place/?q=place_id:ChIJPXFwERD_kT4RXjjgsuMJTnk,https://www.google.com/maps/place/?q=place_id:ChIJPXFwERD_kT4RXjjgsuMJTnk,+968 9063 8375,https://www.google.com/maps/place/?q=place_id:ChIJPXFwERD_kT4RXjjgsuMJTnk,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npOncnJaWNQxMwSqXCeg5l4SD0Q35zIGXmWdE0gDvZ3QkIodGkEx3mUC_8ZTri6p8LKu-Glxd7j6qPE2a8JnpReoyZYkXTfBZgVSAaCyGTZSK1dzbpdVLOKWB0M3usGK6fGruPK=w900-h900-p-k-no,,,,,★★★★☆ · Filipino restaurant,★★★★☆ · Filipino restaurant,,,,,,4.2,,,,,,46,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ-aZS9ZP_kT4R3ymr9n8KYN4,quarter-plate-hospitality-llc,Quarter Plate Hospitality LLC,Catering Services,,catering;events;food service,,"Alliance Business Centers Network 22 706906, Muscat, Oman",Muscat,Oman,23.610222,58.497436,https://www.google.com/maps/place/?q=place_id:ChIJ-aZS9ZP_kT4R3ymr9n8KYN4,https://www.quarterplateoman.com/,+968 7927 7487,https://www.quarterplateoman.com/,https://www.quarterplateoman.com/favicon.ico,https://www.omanobserver.om/omanobserver/uploads/images/2025/03/18/2958648.jpg,,,,,,,,,,,,4.8,,,,,,16,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJeaJ2lCL5kT4RZwBiMWrX9XM,ramssa-omani-restaurant,Ramssa Omani Restaurant,Catering Services,,catering;events;food service,,"2050 Way 2241 Muscat PC, مسقط 114, Oman",Muscat,Oman,23.625821,58.486508,https://www.google.com/maps/place/?q=place_id:ChIJeaJ2lCL5kT4RZwBiMWrX9XM,http://www.ramssa.com/,+968 9653 3112,http://www.ramssa.com/,https://assets.production.linktr.ee/profiles/_next/static/logo-assets/favicon.svg,https://linktr.ee/og/image/Ramssarestaurant.jpg,,,,,Ramssa Restaurant 🇴🇲 Omani Cuisine,Ramssa Restaurant 🇴🇲 Omani Cuisine,$,,delivery,Omani,,4.7,,,,,,3447,Google,,10/4/2025,,,,,,,http://ramssa.com/wp-content/uploads/2024/09/Menuandmeal-35-247x300.jpg,http://ramssa.com/wp-content/uploads/2024/09/Menuandmeal-35-247x300.jpg,http://ramssa.com/wp-content/uploads/2024/09/Menuandmeal-35-247x300.jpg,,,,,,Yes,,,,,,,
ChIJMXv9U8j9jT4ReUkcelWXWBI,rayan-food-court,Rayan Food Court,Catering Services,,catering;events;food service,,"Dema, Seeb 111, Oman",Muscat,Oman,23.654199,58.227569,https://www.google.com/maps/place/?q=place_id:ChIJMXv9U8j9jT4ReUkcelWXWBI,https://instgram.com/Rayanfood_court,+968 7913 1000,https://instgram.com/Rayanfood_court,,https://www.omanobserver.om/omanobserver/uploads/images/2024/06/25/2701550.jpg,,,,,,,,,,,,4.4,,,,,,13,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ1YrGwxb_kT4R0I2uX3S-_rU,rayan-snacks,Rayan Snacks,Catering Services,,catering;events;food service,,"Bousher, Muscat 200, Oman",Muscat,Oman,23.556043,58.400413,https://www.google.com/maps/place/?q=place_id:ChIJ1YrGwxb_kT4R0I2uX3S-_rU,https://www.instagram.com/rayan_snacks?igsh=MXBzazR5OW11Z3ZnYg%3D%3D&utm_source=qr,+968 9298 1977,https://www.instagram.com/rayan_snacks?igsh=MXBzazR5OW11Z3ZnYg%3D%3D&utm_source=qr,https://static.cdninstagram.com/rsrc.php/v4/yI/r/VsNE-OHk_8a.png,https://www.omanobserver.om/omanobserver/uploads/images/2025/05/11/3009009.jpeg,,,,,"Welcome back to Instagram. Sign in to check out what your friends, family & interests have been capturing & sharing around the world.","Welcome back to Instagram. Sign in to check out what your friends, family & interests have been capturing & sharing around the world.",,,,,,2.3,,,,,,9,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJBcISIbcBjj4RLUpHyYMnFhE,remas-group-of-companies,Remas Group Of Companies,Catering Services,,catering;events;food service,,"Near Old OMANTEL OFFICES MAWELA, مسقط، Oman",Muscat,Oman,23.579853,58.297549,https://www.google.com/maps/place/?q=place_id:ChIJBcISIbcBjj4RLUpHyYMnFhE,https://www.google.com/maps/place/?q=place_id:ChIJBcISIbcBjj4RLUpHyYMnFhE,+968 9410 6189,https://www.google.com/maps/place/?q=place_id:ChIJBcISIbcBjj4RLUpHyYMnFhE,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G4DppNRkQkX6aCP7jAWWXw&cb_client=search.gws-prod.gps&w=900&h=900&yaw=13.292307&pitch=0&thumbfov=100,,,,,★☆☆☆☆ · Catering food and drink supplier,★☆☆☆☆ · Catering food and drink supplier,,,,,,1,,,,,,1,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
